Variant	N
ZNRF1 (5_prime_UTR_premature_start_codon_gain_variant)	1
APOBEC3F (upstream_gene_variant)	1
FBXO42 (splice_donor_variant&intron_variant)	1
FBXO42 (missense_variant)	1
MLKL (upstream_gene_variant)	1
MLKL-FA2H (intergenic_region)	1
APOBEC3G (non_coding_transcript_exon_variant)	1
CBX7 (splice_acceptor_variant&intron_variant)	1
FUNDC2P4 (upstream_gene_variant)	1
RIT1 (5_prime_UTR_variant)	1
SYT11 (synonymous_variant)	1
SYT11 (intron_variant)	1
TXNL4B (3_prime_UTR_variant)	1
AC009087.1 (intron_variant)	1
TAB1 (downstream_gene_variant)	1
TAB1 (upstream_gene_variant)	1
AC009087.1 (upstream_gene_variant)	1
TAB1 (3_prime_UTR_variant)	1
TAB1 (intron_variant)	1
ATF4 (5_prime_UTR_variant)	1
ATF4 (missense_variant)	1
SPEN (upstream_gene_variant)	1
RPS19BP1 (splice_region_variant&intron_variant)	1
RIT1 (missense_variant)	1
RPS19BP1 (splice_donor_variant&intron_variant)	1
RPS19BP1 (intron_variant)	1
RPS19BP1 (5_prime_UTR_variant)	1
RPS19BP1-CACNA1I (intergenic_region)	1
CACNA1I (downstream_gene_variant)	1
CACNA1I (3_prime_UTR_variant)	1
TXNL4B (upstream_gene_variant)	1
SYT11 (missense_variant)	1
CBX7 (upstream_gene_variant)	1
RPL3 (synonymous_variant)	1
CBX7 (splice_donor_variant&intron_variant)	1
GON4L (intron_variant)	1
AC009053.2 (non_coding_transcript_exon_variant)	1
AC009053.2 (intron_variant)	1
AC009120.2 (intron_variant)	1
PSMD7 (splice_acceptor_variant&intron_variant)	1
PSMD7 (intron_variant)	1
PSMD7 (non_coding_transcript_exon_variant)	1
PSMD7 (5_prime_UTR_variant)	1
PDGFB (downstream_gene_variant)	1
AC138627.1-PSMD7 (intergenic_region)	1
GON4L (synonymous_variant)	1
PDGFB (3_prime_UTR_variant)	1
ANO7L1 (upstream_gene_variant)	1
DHX38 (missense_variant)	1
DHX38 (splice_donor_variant&intron_variant)	1
SPEN (downstream_gene_variant)	1
RPL3 (5_prime_UTR_variant)	1
DHX38 (splice_region_variant&intron_variant)	1
MIR6889 (downstream_gene_variant)	1
EXOSC6 (5_prime_UTR_variant)	1
PMF1-BGLAP (synonymous_variant)	1
CHTF8 (downstream_gene_variant)	1
AC009137.3 (upstream_gene_variant)	1
AC009137.1 (non_coding_transcript_exon_variant)	1
SMDT1 (splice_region_variant&intron_variant)	1
TANGO6 (3_prime_UTR_variant)	1
TANGO6 (missense_variant)	1
TANGO6 (splice_donor_variant&intron_variant)	1
TANGO6 (synonymous_variant)	1
NDUFA6 (splice_region_variant&intron_variant)	1
TANGO6 (upstream_gene_variant)	1
EFHD2 (splice_region_variant&intron_variant)	1
NDUFA6 (splice_donor_variant&intron_variant)	1
EFHD2 (splice_acceptor_variant&intron_variant)	1
PMF1-BGLAP (splice_region_variant&intron_variant)	1
NDUFA6 (5_prime_UTR_variant)	1
NDUFA6-DT (non_coding_transcript_exon_variant)	1
ZFP90 (synonymous_variant)	1
AC254562.3 (intron_variant)	1
PMF1 (splice_region_variant&intron_variant)	1
CYP2D7 (downstream_gene_variant)	1
CHTF8 (3_prime_UTR_variant)	1
HAS3 (downstream_gene_variant)	1
NDUFA6-DT (downstream_gene_variant)	1
SMDT1 (splice_acceptor_variant&intron_variant)	1
SNTB2 (upstream_gene_variant)	1
AC009131.1 (upstream_gene_variant)	1
NAGA (intron_variant)	1
SMDT1 (upstream_gene_variant)	1
SNTB2 (synonymous_variant)	1
UTP4 (splice_region_variant&intron_variant)	1
SMDT1 (non_coding_transcript_variant)	1
SMDT1 (non_coding_transcript_exon_variant)	1
SMDT1 (5_prime_UTR_variant)	1
UTP4 (non_coding_transcript_exon_variant)	1
UTP4 (downstream_gene_variant)	1
AL121992.3 (non_coding_transcript_exon_variant)	1
CHTF8 (upstream_gene_variant)	1
CHTF8 (non_coding_transcript_exon_variant)	1
DERPC (upstream_gene_variant)	1
CHTF8 (5_prime_UTR_variant)	1
DERPC (3_prime_UTR_variant)	1
HAS3 (intron_variant)	1
SMDT1 (splice_donor_variant&intron_variant)	1
RNU4-36P (upstream_gene_variant)	1
AC254562.2 (intron_variant)	1
PHETA2 (upstream_gene_variant)	1
PMF1 (splice_acceptor_variant&intron_variant)	1
RRP7BP (splice_acceptor_variant&intron_variant)	1
RRP7BP (splice_region_variant&non_coding_transcript_exon_variant)	1
NFATC3 (3_prime_UTR_variant)	1
AC130462.2 (downstream_gene_variant)	1
NFATC3 (synonymous_variant)	1
PRAMEF26-HNRNPCL4 (intergenic_region)	1
HNRNPCL2 (missense_variant)	1
NFATC3 (upstream_gene_variant)	1
NFATC3 (5_prime_UTR_variant)	1
PMF1-BGLAP (splice_acceptor_variant&intron_variant)	1
AC130462.1 (downstream_gene_variant)	1
HNRNPCL1 (missense_variant)	1
POLDIP3 (synonymous_variant)	1
MIR6730 (upstream_gene_variant)	1
DHRS3 (synonymous_variant)	1
DPEP2 (splice_region_variant&non_coding_transcript_exon_variant)	1
DPEP2 (missense_variant&splice_region_variant)	1
DPEP2 (3_prime_UTR_variant)	1
DPEP2 (splice_donor_variant&intron_variant)	1
SERHL2 (3_prime_UTR_variant)	1
PLA2G15 (non_coding_transcript_exon_variant)	1
TCF20 (intron_variant)	1
PLA2G15 (3_prime_UTR_variant)	1
OGFRP1 (upstream_gene_variant)	1
PRDM2 (conservative_inframe_deletion)	1
PRDM2 (conservative_inframe_insertion)	1
PRMT7 (non_coding_transcript_exon_variant)	1
SMPD3 (downstream_gene_variant)	1
PRMT7 (downstream_gene_variant)	1
HNRNPCL4 (downstream_gene_variant)	1
RRP7A (intron_variant)	1
PRMT7 (synonymous_variant)	1
PRMT7 (3_prime_UTR_variant)	1
SERHL2 (intron_variant)	1
PRMT7 (upstream_gene_variant)	1
SLC7A6OS (missense_variant)	1
SLC7A6OS (downstream_gene_variant)	1
SLC7A6 (downstream_gene_variant)	1
SLC7A6 (3_prime_UTR_variant)	1
SLC7A6OS (3_prime_UTR_variant)	1
SLC7A6OS (intron_variant)	1
SLC7A6 (intron_variant)	1
NAGA (5_prime_UTR_variant)	1
SNTB2 (missense_variant)	1
EXOSC6 (synonymous_variant)	1
LAMTOR2 (5_prime_UTR_variant)	1
ACO2 (splice_region_variant&intron_variant)	1
WWP2 (intron_variant)	1
POLR3H (3_prime_UTR_variant)	1
PMM1 (upstream_gene_variant)	1
PMM1 (splice_donor_variant&intron_variant)	1
PMM1 (downstream_gene_variant)	1
DESI1 (splice_acceptor_variant&intron_variant)	1
AC092115.1 (upstream_gene_variant)	1
LAMTOR2 (downstream_gene_variant)	1
DESI1 (splice_region_variant&intron_variant)	1
RAB25 (upstream_gene_variant)	1
LAMTOR2 (intron_variant)	1
CHCHD2P6 (downstream_gene_variant)	1
LMNA (intron_variant)	1
Z83840.1 (downstream_gene_variant)	1
LMNA (5_prime_UTR_variant)	1
NOB1 (intron_variant)	1
NOB1 (splice_region_variant&intron_variant)	1
XRCC6 (downstream_gene_variant)	1
ACO2 (splice_donor_variant&intron_variant)	1
ACO2 (upstream_gene_variant)	1
XRCC6 (synonymous_variant)	1
ACO2 (synonymous_variant)	1
AC009060.2-SMG1P7 (intergenic_region)	1
SMG1P7 (downstream_gene_variant)	1
PDPR (synonymous_variant)	1
PDPR (non_coding_transcript_exon_variant)	1
SSR2 (splice_acceptor_variant&intron_variant)	1
RANGAP1 (5_prime_UTR_variant)	1
TEF (3_prime_UTR_variant)	1
TEF (downstream_gene_variant)	1
PDXDC2P (non_coding_transcript_exon_variant)	1
TOB2 (synonymous_variant)	1
AC009022.1 (intron_variant)	1
NPIPB14P (upstream_gene_variant)	1
PHF5A (downstream_gene_variant)	1
PHF5A (3_prime_UTR_variant)	1
UBQLN4 (downstream_gene_variant)	1
UBQLN4 (missense_variant)	1
WWP2 (splice_region_variant&synonymous_variant)	1
WWP2 (splice_region_variant&non_coding_transcript_exon_variant)	1
CHCHD2P6-RNU7-179P (intergenic_region)	1
NOB1 (splice_region_variant&non_coding_transcript_exon_variant)	1
NOB1 (non_coding_transcript_exon_variant)	1
SNTB2 (non_coding_transcript_exon_variant)	1
CCDC134 (intron_variant)	1
LMNA (synonymous_variant)	1
SREBF2 (splice_acceptor_variant&intron_variant)	1
LMNA (splice_donor_variant&intron_variant)	1
DNAJC16 (splice_region_variant&non_coding_transcript_exon_variant)	1
CENPM (3_prime_UTR_variant)	1
CENPM (5_prime_UTR_variant)	1
CENPM (upstream_gene_variant)	1
AC026464.4 (synonymous_variant)	1
SLC25A5P1 (downstream_gene_variant)	1
VPS4A (synonymous_variant)	1
COG8 (non_coding_transcript_exon_variant)	1
SEPTIN3 (downstream_gene_variant)	1
DNAJC16 (splice_region_variant&synonymous_variant)	1
PMF1-BGLAP (splice_donor_variant&intron_variant)	1
WBP2NL (non_coding_transcript_exon_variant)	1
PMF1 (splice_donor_variant&intron_variant)	1
WBP2NL (3_prime_UTR_variant)	1
DNAJC16 (upstream_gene_variant)	1
NAGA (synonymous_variant)	1
COG8 (synonymous_variant)	1
AC026464.6 (upstream_gene_variant)	1
NOB1 (3_prime_UTR_variant)	1
NIP7 (upstream_gene_variant)	1
AC092115.4 (non_coding_transcript_exon_variant)	1
NFAT5 (synonymous_variant)	1
NFAT5 (downstream_gene_variant)	1
NFAT5 (3_prime_UTR_variant)	1
NFAT5 (intron_variant)	1
NFAT5 (non_coding_transcript_exon_variant)	1
AC026464.2 (non_coding_transcript_exon_variant)	1
CYB5B (splice_region_variant&intron_variant)	1
TERF2 (upstream_gene_variant)	1
TERF2 (splice_acceptor_variant&intron_variant)	1
SNU13 (splice_region_variant&non_coding_transcript_exon_variant)	1
C22orf46 (upstream_gene_variant)	1
SNU13 (conservative_inframe_insertion&splice_region_variant)	1
AC026464.3 (upstream_gene_variant)	1
TMED6 (upstream_gene_variant)	1
SNU13 (stop_gained&disruptive_inframe_insertion&splice_region_variant)	1
TERF2 (3_prime_UTR_variant)	1
MEI1 (downstream_gene_variant)	1
MEI1 (splice_acceptor_variant&intron_variant)	1
NCAPH2 (5_prime_UTR_variant)	1
NCAPH2 (splice_region_variant&non_coding_transcript_exon_variant)	1
TSTD1 (5_prime_UTR_variant)	1
AL034417.1 (upstream_gene_variant)	1
DDX3X (synonymous_variant)	1
DDX3X (splice_acceptor_variant&intron_variant)	1
PARK7 (5_prime_UTR_variant)	1
CASK (splice_donor_variant&intron_variant)	1
RPSAP18 (non_coding_transcript_exon_variant)	1
Z98884.1 (upstream_gene_variant)	1
CASK (synonymous_variant)	1
AL353691.1 (upstream_gene_variant)	1
PER3 (missense_variant)	1
INO80E (intron_variant)	1
HIRIP3 (upstream_gene_variant)	1
INO80E (downstream_gene_variant)	1
TAOK2 (3_prime_UTR_variant)	1
PER3 (synonymous_variant)	1
HIRIP3 (downstream_gene_variant)	1
TAOK2 (downstream_gene_variant)	1
FUNDC1 (splice_donor_variant&intron_variant)	1
TAOK2 (synonymous_variant)	1
TAOK2 (splice_region_variant&intron_variant)	1
PARK7 (missense_variant)	1
AL139011.1 (upstream_gene_variant)	1
TMEM219 (synonymous_variant)	1
RERE (non_coding_transcript_exon_variant)	1
DCAF8 (non_coding_transcript_exon_variant)	1
USP9X (missense_variant)	1
USP9X (splice_donor_variant&intron_variant)	1
RERE (synonymous_variant)	1
AC012645.1 (upstream_gene_variant)	1
YPEL3 (upstream_gene_variant)	1
YPEL3 (non_coding_transcript_exon_variant)	1
YPEL3 (5_prime_UTR_variant)	1
TBX6 (upstream_gene_variant)	1
RERE (5_prime_UTR_variant)	1
RERE (upstream_gene_variant)	1
YPEL3 (intron_variant)	1
PPP4C (3_prime_UTR_variant)	1
PPP4C (splice_donor_variant&intron_variant)	1
PPP4C (upstream_gene_variant)	1
RERE (3_prime_UTR_variant)	1
PPP4C (5_prime_UTR_variant)	1
ALDOA (splice_acceptor_variant&intron_variant)	1
AC093512.2 (splice_acceptor_variant&intron_variant)	1
FUNDC1 (non_coding_transcript_exon_variant)	1
TMEM219 (splice_acceptor_variant&intron_variant)	1
AC092268.1-RPS2P55 (intergenic_region)	1
SLC9A7 (intron_variant)	1
MVP (5_prime_UTR_variant)	1
AL512633.1 (non_coding_transcript_exon_variant)	1
PAGR1 (intron_variant)	1
AC009133.5 (downstream_gene_variant)	1
RP2 (3_prime_UTR_variant)	1
NDUFB11 (splice_donor_variant&intron_variant)	1
NDUFB11 (intron_variant)	1
RBM10 (non_coding_transcript_exon_variant)	1
AC120114.4 (upstream_gene_variant)	1
PAGR1 (5_prime_UTR_variant)	1
AC009133.5 (intron_variant)	1
RBM10 (missense_variant)	1
MAZ (downstream_gene_variant)	1
RBM10 (downstream_gene_variant)	1
VAMP3 (5_prime_UTR_variant)	1
VAMP3 (5_prime_UTR_premature_start_codon_gain_variant)	1
UBA1 (splice_region_variant&non_coding_transcript_exon_variant)	1
MAZ (3_prime_UTR_variant)	1
UBA1 (missense_variant&splice_region_variant)	1
PEX19 (5_prime_UTR_variant)	1
MVP (non_coding_transcript_exon_variant)	1
PEX19 (splice_region_variant&intron_variant)	1
CHST7 (3_prime_UTR_variant)	1
FUNDC1 (synonymous_variant)	1
RN7SL291P-DUSP21 (intergenic_region)	1
DUSP21-KDM6A (intergenic_region)	1
KDM6A (splice_donor_variant&intron_variant)	1
KDM6A (3_prime_UTR_variant)	1
KDM6A (splice_acceptor_variant&intron_variant)	1
TMEM219 (5_prime_UTR_variant)	1
KDM6A (downstream_gene_variant)	1
TMEM219 (upstream_gene_variant)	1
CDIPT (missense_variant)	1
CDIPT (splice_donor_variant&intron_variant)	1
KRBOX4 (3_prime_UTR_variant)	1
CDIPT (intron_variant)	1
CDIPT (non_coding_transcript_exon_variant)	1
KRBOX4 (intron_variant)	1
CDIPT (3_prime_UTR_variant)	1
MVP-CDIPT (intergenic_region)	1
KRBOX4 (downstream_gene_variant)	1
MVP (splice_donor_variant&intron_variant)	1
RPS2P55 (downstream_gene_variant)	1
RPL7P11 (non_coding_transcript_exon_variant)	1
COPA (missense_variant)	1
AC116348.4 (non_coding_transcript_exon_variant)	1
POLA1 (synonymous_variant)	1
POLA1 (downstream_gene_variant)	1
POLA1 (3_prime_UTR_variant)	1
AC116348.4 (downstream_gene_variant)	1
DUSP23 (splice_region_variant&intron_variant)	1
POLA1 (upstream_gene_variant)	1
DUSP23 (missense_variant)	1
H6PD (missense_variant)	1
GPR157 (downstream_gene_variant)	1
AC116348.3 (splice_region_variant&intron_variant)	1
TAGLN2 (synonymous_variant)	1
TAB3 (intron_variant)	1
TAGLN2 (splice_region_variant&intron_variant)	1
GPR157 (3_prime_UTR_variant)	1
CA6 (intron_variant)	1
TAGLN2 (missense_variant)	1
TAGLN2 (5_prime_UTR_variant)	1
BX842568.4 (downstream_gene_variant)	1
BX842568.2 (non_coding_transcript_exon_variant)	1
POLA1 (non_coding_transcript_exon_variant)	1
PDK3 (intron_variant)	1
BX842568.2 (upstream_gene_variant)	1
PDK3 (splice_region_variant&intron_variant)	1
EIF2S3 (splice_region_variant&intron_variant)	1
AC002310.2 (downstream_gene_variant)	1
AC093249.4 (non_coding_transcript_exon_variant)	1
ZNF785 (downstream_gene_variant)	1
EIF2S3 (upstream_gene_variant)	1
AC002310.2 (upstream_gene_variant)	1
ZNF688 (intron_variant)	1
ZNF688 (splice_donor_variant&intron_variant)	1
ZFX (missense_variant)	1
ZNF747 (missense_variant)	1
AC002310.4 (non_coding_transcript_exon_variant)	1
AC002310.3 (downstream_gene_variant)	1
ZFX (intron_variant)	1
PDK3 (5_prime_UTR_variant)	1
ZNF747 (downstream_gene_variant)	1
H6PD (splice_region_variant&intron_variant)	1
AC002310.4 (intron_variant)	1
DUSP23 (5_prime_UTR_variant)	1
PDK3 (missense_variant)	1
ITGAL (5_prime_UTR_variant)	1
TAGLN2 (upstream_gene_variant)	1
AL139011.2 (downstream_gene_variant)	1
CXorf38 (5_prime_UTR_variant)	1
TBC1D10B (upstream_gene_variant)	1
TBC1D10B (synonymous_variant)	1
TBC1D10B (non_coding_transcript_exon_variant)	1
CXorf38 (synonymous_variant)	1
CD2BP2 (missense_variant)	1
CD2BP2 (splice_region_variant&intron_variant)	1
MED14 (3_prime_UTR_variant)	1
CXorf38 (upstream_gene_variant)	1
AL139011.2 (non_coding_transcript_exon_variant)	1
MED14 (splice_region_variant&intron_variant)	1
MED14 (missense_variant)	1
SMG1P5 (non_coding_transcript_exon_variant)	1
SMG1P5 (upstream_gene_variant)	1
AC106782.4 (upstream_gene_variant)	1
BOLA2B (downstream_gene_variant)	1
CORO1A (non_coding_transcript_exon_variant)	1
CORO1A (splice_donor_variant&intron_variant)	1
CORO1A (intron_variant)	1
DCAF8 (downstream_gene_variant)	1
AC106782.5 (downstream_gene_variant)	1
PEA15 (downstream_gene_variant)	1
BX842568.2-BX842568.3 (intergenic_region)	1
ATP6AP2 (splice_region_variant&intron_variant)	1
CA6 (downstream_gene_variant)	1
DYNLT3 (synonymous_variant)	1
IGSF9 (downstream_gene_variant)	1
RPGR (downstream_gene_variant)	1
RPGR (splice_donor_variant&intron_variant)	1
ENO1 (5_prime_UTR_premature_start_codon_gain_variant)	1
SEPHS2 (3_prime_UTR_variant)	1
ZNF48 (3_prime_UTR_variant)	1
ZNF48 (missense_variant)	1
ENO1 (splice_acceptor_variant&intron_variant)	1
ZNF48 (5_prime_UTR_variant)	1
SEPTIN1 (5_prime_UTR_variant)	1
SEPTIN1 (splice_acceptor_variant&intron_variant)	1
IGSF8 (splice_region_variant&intron_variant)	1
IGSF8 (intron_variant)	1
BCOR (missense_variant)	1
MIR6728 (splice_region_variant&non_coding_transcript_exon_variant)	1
AL139011.2 (3_prime_UTR_variant)	1
DCAF8 (3_prime_UTR_variant)	1
MAZ (splice_acceptor_variant&intron_variant)	1
COPA (synonymous_variant)	1
AC093249.2 (intron_variant)	1
AC138894.1 (5_prime_UTR_variant)	1
CLN3 (5_prime_UTR_variant)	1
APOBR (upstream_gene_variant)	1
HDAC6 (non_coding_transcript_exon_variant)	1
HDAC6 (3_prime_UTR_variant)	1
HDAC6 (upstream_gene_variant)	1
PCSK1N (3_prime_UTR_variant)	1
PCSK1N (synonymous_variant)	1
PCSK1N (splice_region_variant&non_coding_transcript_exon_variant)	1
PCSK1N (splice_region_variant&synonymous_variant)	1
LY9 (missense_variant)	1
SBK1 (3_prime_UTR_variant)	1
SBK1 (downstream_gene_variant)	1
SBK1 (intron_variant)	1
AC138904.1 (upstream_gene_variant)	1
SLC35A2 (intron_variant)	1
KLHL21 (5_prime_UTR_variant)	1
AC138904.3 (downstream_gene_variant)	1
SBK1 (5_prime_UTR_variant)	1
XPO6 (5_prime_UTR_variant)	1
AC138894.1 (non_coding_transcript_exon_variant)	1
HDAC6 (missense_variant)	1
SLC35A2 (non_coding_transcript_exon_variant)	1
HDAC6 (downstream_gene_variant)	1
ATXN2L (non_coding_transcript_exon_variant)	1
ATXN2L (downstream_gene_variant)	1
ATXN2L (synonymous_variant)	1
ATXN2L (intron_variant)	1
WDR13 (splice_region_variant&intron_variant)	1
SUV39H1 (non_coding_transcript_exon_variant)	1
SUV39H1 (synonymous_variant)	1
ATXN2L (upstream_gene_variant)	1
EIF3C (splice_donor_variant&intron_variant)	1
MIR6862-2 (upstream_gene_variant)	1
EIF3C (downstream_gene_variant)	1
EIF3C (upstream_gene_variant)	1
AC145285.4 (intron_variant)	1
SGF29 (non_coding_transcript_exon_variant)	1
SGF29 (intron_variant)	1
PHF13 (intron_variant)	1
SGF29 (splice_donor_variant&intron_variant)	1
SGF29 (splice_acceptor_variant&intron_variant)	1
SGF29 (upstream_gene_variant)	1
XPO6 (splice_donor_variant&intron_variant)	1
F11R (splice_region_variant&intron_variant)	1
TUFM (splice_acceptor_variant&intron_variant)	1
AL591806.4 (splice_donor_variant&intron_variant)	1
RNU6-722P (downstream_gene_variant)	1
IL4R (splice_acceptor_variant&intron_variant)	1
OTUD5 (intron_variant)	1
IL4R (splice_region_variant&intron_variant)	1
KLHL21 (missense_variant)	1
GRIPAP1 (missense_variant&splice_region_variant)	1
GRIPAP1 (missense_variant)	1
AC106739.1 (non_coding_transcript_exon_variant)	1
TSTD1 (3_prime_UTR_variant)	1
IL4R (5_prime_UTR_variant)	1
NSMCE1 (missense_variant)	1
TSTD1 (downstream_gene_variant)	1
NSMCE1 (synonymous_variant)	1
TFE3 (splice_donor_variant&intron_variant)	1
NSMCE1 (splice_donor_variant&intron_variant)	1
NOL9 (downstream_gene_variant)	1
KDM8 (3_prime_UTR_variant)	1
TSTD1 (splice_acceptor_variant&intron_variant)	1
WDR45 (splice_acceptor_variant&intron_variant)	1
OTUD5 (splice_donor_variant&intron_variant)	1
F11R (splice_donor_variant&intron_variant)	1
AL591806.4 (splice_region_variant&intron_variant)	1
KLHL21 (5_prime_UTR_premature_start_codon_gain_variant)	1
XPO6 (splice_region_variant&intron_variant)	1
AC016597.2 (intron_variant)	1
KIAA0556 (non_coding_transcript_exon_variant)	1
SLC35A2 (5_prime_UTR_variant)	1
SLC35A2-PIM2 (intergenic_region)	1
PIM2 (splice_acceptor_variant&intron_variant)	1
KIAA0556 (missense_variant)	1
AC016597.2 (non_coding_transcript_exon_variant)	1
KIAA0556 (downstream_gene_variant)	1
GTF3C1 (splice_acceptor_variant&intron_variant)	1
GTF3C1 (non_coding_transcript_exon_variant)	1
PIM2 (5_prime_UTR_premature_start_codon_gain_variant)	1
GTF3C1 (downstream_gene_variant)	1
GTF3C1 (intron_variant)	1
GTF3C1 (upstream_gene_variant)	1
IL21R-AS1 (non_coding_transcript_exon_variant)	1
IL21R (splice_donor_variant&intron_variant)	1
IL21R (intron_variant)	1
IL21R (5_prime_UTR_premature_start_codon_gain_variant)	1
AC133550.2 (intron_variant)	1
WDR13 (splice_donor_variant&intron_variant)	1
MAZ (5_prime_UTR_premature_start_codon_gain_variant)	1
CAMTA1 (missense_variant)	1
TIMP1 (intron_variant)	1
CAMTA1 (upstream_gene_variant)	1
TIMP1 (splice_acceptor_variant&intron_variant)	1
TIMP1 (3_prime_UTR_variant)	1
CAMTA1-DT (upstream_gene_variant)	1
SLAMF6 (intron_variant)	1
SLAMF6 (splice_donor_variant&intron_variant)	1
SLAMF6 (synonymous_variant)	1
DNAJC11 (splice_region_variant&intron_variant)	1
DNAJC11 (missense_variant)	1
UXT (splice_region_variant&intron_variant)	1
SPN (synonymous_variant)	1
UXT (5_prime_UTR_variant)	1
CD48 (downstream_gene_variant)	1
SPN (missense_variant)	1
UXT-AS1 (non_coding_transcript_exon_variant)	1
MIR3680-2-SLC7A5P1 (intergenic_region)	1
MIR3680-2 (upstream_gene_variant)	1
WASF4P (upstream_gene_variant)	1
TIMP1 (splice_region_variant&intron_variant)	1
NCSTN (3_prime_UTR_variant)	1
SMG1P2 (downstream_gene_variant)	1
ARAF (non_coding_transcript_exon_variant)	1
COPA (splice_acceptor_variant&intron_variant)	1
UBA1 (non_coding_transcript_exon_variant)	1
AC009133.2 (intron_variant)	1
UBA1 (stop_gained)	1
USP11 (splice_acceptor_variant&intron_variant)	1
USP11 (splice_donor_variant&intron_variant)	1
NCSTN (splice_region_variant&intron_variant)	1
NCSTN (splice_acceptor_variant&intron_variant)	1
KIF22 (splice_donor_variant&intron_variant)	1
NCSTN (synonymous_variant)	1
ZNF41 (missense_variant)	1
LINC01560 (non_coding_transcript_exon_variant)	1
ZNF41 (upstream_gene_variant)	1
NUS1P1 (downstream_gene_variant)	1
LINC01560-NUS1P1 (intergenic_region)	1
ARAF (5_prime_UTR_variant)	1
CAMTA1 (3_prime_UTR_variant)	1
CAMTA1 (intron_variant)	1
ARAF (splice_acceptor_variant&intron_variant)	1
NPIPB12-SMG1P2 (intergenic_region)	1
AC009093.8 (intron_variant)	1
WDR13 (intron_variant)	1
EBP (non_coding_transcript_exon_variant)	1
TBC1D25 (missense_variant)	1
TBC1D25 (downstream_gene_variant)	1
SPNS1 (missense_variant)	1
TBC1D25 (3_prime_UTR_variant)	1
TBC1D25 (non_coding_transcript_exon_variant)	1
DNAJC11 (synonymous_variant)	1
THAP3 (splice_acceptor_variant&intron_variant)	1
NFATC2IP (splice_region_variant&intron_variant)	1
THAP3 (non_coding_transcript_exon_variant)	1
THAP3 (intron_variant)	1
TUFM (non_coding_transcript_exon_variant)	1
TUFM (5_prime_UTR_variant)	1
MRPL32P1 (downstream_gene_variant)	1
TUFM (intron_variant)	1
TUFM (splice_donor_variant&intron_variant)	1
WDR13 (5_prime_UTR_variant)	1
TUFM (splice_region_variant&intron_variant)	1
LY9 (non_coding_transcript_exon_variant)	1
WDR13 (non_coding_transcript_exon_variant)	1
CD48 (5_prime_UTR_variant)	1
PORCN (downstream_gene_variant)	1
RRN3P2 (downstream_gene_variant)	1
EBP (upstream_gene_variant)	1
AC009093.8 (downstream_gene_variant)	1
AC109460.4 (non_coding_transcript_exon_variant)	1
AL022578.1-WASF4P (intergenic_region)	1
DNAJC11 (upstream_gene_variant)	1
CD48 (intron_variant)	1
ZNF182 (3_prime_UTR_variant)	1
ZNF81 (intron_variant)	1
SLC38A5 (missense_variant)	1
SLC38A5 (non_coding_transcript_exon_variant)	1
SLC38A5 (intron_variant)	1
SLC38A5 (downstream_gene_variant)	1
EBP (intron_variant)	1
LAT (synonymous_variant)	1
CD48 (synonymous_variant)	1
EBP (synonymous_variant)	1
CD48 (upstream_gene_variant)	1
SPNS1 (3_prime_UTR_variant)	1
AF196969.1 (synonymous_variant)	1
AF196972.2 (upstream_gene_variant)	1
ZNF785 (upstream_gene_variant)	1
FBRS (upstream_gene_variant)	1
NCAPH2 (frameshift_variant)	1
BRD7 (splice_region_variant&intron_variant)	1
BRD7 (intron_variant)	1
CD99 (splice_acceptor_variant&intron_variant)	1
CD99 (splice_acceptor_variant&splice_region_variant&intron_variant)	1
CD99 (splice_region_variant&synonymous_variant)	1
CD99 (splice_region_variant&non_coding_transcript_exon_variant)	1
ADCY7 (splice_acceptor_variant&intron_variant)	1
MIR6771 (downstream_gene_variant)	1
ADCY7 (5_prime_UTR_variant)	1
CLSTN1 (5_prime_UTR_premature_start_codon_gain_variant)	1
PRKX (splice_donor_variant&intron_variant)	1
PRKX (splice_region_variant&intron_variant)	1
PRKX (synonymous_variant)	1
PRKX (missense_variant)	1
AL357140.3 (downstream_gene_variant)	1
CNEP1R1 (upstream_gene_variant)	1
ARHGEF11 (splice_donor_variant&intron_variant)	1
CNEP1R1 (5_prime_UTR_premature_start_codon_gain_variant)	1
CNEP1R1 (5_prime_UTR_variant)	1
PRKX (5_prime_UTR_premature_start_codon_gain_variant)	1
BRD7 (splice_donor_variant&intron_variant)	1
LZIC (5_prime_UTR_variant)	1
N4BP1 (non_coding_transcript_exon_variant)	1
NMNAT1 (upstream_gene_variant)	1
KIF1B (synonymous_variant)	1
SNX20 (5_prime_UTR_variant)	1
AL683807.1 (intron_variant)	1
AL683807.1 (non_coding_transcript_exon_variant)	1
SNX20 (upstream_gene_variant)	1
SNX20 (5_prime_UTR_premature_start_codon_gain_variant)	1
KIF1B (upstream_gene_variant)	1
DHRSX (downstream_gene_variant)	1
SNX20 (splice_donor_variant&intron_variant)	1
SNX20 (synonymous_variant)	1
AL357140.2 (intron_variant)	1
AC007608.3 (non_coding_transcript_exon_variant)	1
CD99P1 (upstream_gene_variant)	1
MIR6089 (downstream_gene_variant)	1
LINC00102 (downstream_gene_variant)	1
CD99P1 (intron_variant)	1
LZIC (upstream_gene_variant)	1
CD99 (5_prime_UTR_variant)	1
CD99 (synonymous_variant)	1
BX842570.1 (upstream_gene_variant)	1
CLSTN1 (5_prime_UTR_variant)	1
NOD2 (synonymous_variant)	1
NETO2 (upstream_gene_variant)	1
