Variant	N
KRT18P48 (downstream_gene_variant)	3
PFDN1 (splice_region_variant&intron_variant)	3
CAPN10 (3_prime_UTR_variant)	3
TNKS1BP1 (missense_variant)	3
TNKS1BP1 (3_prime_UTR_variant)	3
MAN2B1 (missense_variant)	3
DERA (5_prime_UTR_variant)	3
SSRP1 (non_coding_transcript_exon_variant)	3
AC032044.1 (upstream_gene_variant)	3
DERA (upstream_gene_variant)	3
AC008771.1 (downstream_gene_variant)	3
LAMB2 (downstream_gene_variant)	3
MAPKAPK2 (intron_variant)	3
STRAP (splice_donor_variant&intron_variant)	3
BCAP31 (intron_variant)	3
STRAP (5_prime_UTR_variant)	3
QRICH1 (splice_region_variant&intron_variant)	3
QRICH1 (non_coding_transcript_exon_variant)	3
TMX2 (non_coding_transcript_exon_variant)	3
DNAJC18 (3_prime_UTR_variant)	3
HDLBP (splice_region_variant&intron_variant)	3
AC008115.1-APOLD1 (intergenic_region)	3
OSBP (upstream_gene_variant)	3
SPATA24 (intron_variant)	3
SLC43A2 (upstream_gene_variant)	3
PFAS (splice_region_variant&intron_variant)	3
GET3 (intron_variant)	3
PATL1 (upstream_gene_variant)	3
PATL1 (intron_variant)	3
AL591846.2 (non_coding_transcript_exon_variant)	3
AL138799.3 (non_coding_transcript_exon_variant)	3
GPR19 (intron_variant)	3
AC117944.1 (intron_variant)	3
MRPL16 (downstream_gene_variant)	3
MRPL16 (non_coding_transcript_exon_variant)	3
DRAM2 (5_prime_UTR_variant)	3
PAIP2 (non_coding_transcript_exon_variant)	3
AP000777.2 (intron_variant)	3
CCDC86 (upstream_gene_variant)	3
RPL21P136 (downstream_gene_variant)	3
DALRD3 (downstream_gene_variant)	3
SSR4 (downstream_gene_variant)	3
DUSP16 (3_prime_UTR_variant)	3
PRPF19 (downstream_gene_variant)	3
MATR3 (splice_region_variant&intron_variant)	3
SCARF1 (upstream_gene_variant)	3
AC008434.1 (downstream_gene_variant)	3
MIR191 (downstream_gene_variant)	3
FAM111A (3_prime_UTR_variant)	3
PHBP11 (non_coding_transcript_exon_variant)	3
TRIR (intron_variant)	3
H4-16 (downstream_gene_variant)	3
STING1 (5_prime_UTR_variant)	3
SIPA1L3 (upstream_gene_variant)	3
CTNND1 (intron_variant)	3
CTNND1 (downstream_gene_variant)	3
CTNND1 (3_prime_UTR_variant)	3
SIPA1L3 (non_coding_transcript_exon_variant)	3
TNPO2 (3_prime_UTR_variant)	3
FAM234B (intron_variant)	3
INPP5K (5_prime_UTR_variant)	3
EIF4A2P3 (non_coding_transcript_exon_variant)	3
FAM234B (upstream_gene_variant)	3
LPXN (splice_donor_variant&intron_variant)	3
IMPDH2 (non_coding_transcript_exon_variant)	3
IFI44 (intron_variant)	3
STING1 (downstream_gene_variant)	3
LPXN (splice_region_variant&intron_variant)	3
AC016582.2 (upstream_gene_variant)	3
ZNF573 (upstream_gene_variant)	3
IFI44 (upstream_gene_variant)	3
ZNF573 (3_prime_UTR_variant)	3
AC137630.3 (upstream_gene_variant)	3
IFI44 (downstream_gene_variant)	3
NDUFAF3 (intron_variant)	3
NDUFAF3 (5_prime_UTR_variant)	3
PSAT1P3 (non_coding_transcript_exon_variant)	3
ADGRL4 (intron_variant)	3
NDFIP1P1 (non_coding_transcript_exon_variant)	3
HNRNPA1P12 (non_coding_transcript_exon_variant)	3
PIK3C2G (intron_variant)	3
AC087392.4 (upstream_gene_variant)	3
HDAC4 (synonymous_variant)	3
ETFRF1 (3_prime_UTR_variant)	3
DAG1 (3_prime_UTR_variant)	3
CCER2 (downstream_gene_variant)	3
NFKBIB (intron_variant)	3
NFKBIB (upstream_gene_variant)	3
DAG1 (missense_variant)	3
AC012618.1 (non_coding_transcript_exon_variant)	3
AC018410.1 (upstream_gene_variant)	3
DAG1 (non_coding_transcript_exon_variant)	3
CASC1 (upstream_gene_variant)	3
ACP2 (3_prime_UTR_variant)	3
AC017028.1 (downstream_gene_variant)	3
USP33-ACTG1P21 (intergenic_region)	3
NDUFA2 (non_coding_transcript_exon_variant)	3
LRMP (3_prime_UTR_variant)	3
MADD (5_prime_UTR_variant)	3
MADD (splice_donor_variant&intron_variant)	3
RINL (upstream_gene_variant)	3
MADD (synonymous_variant)	3
AC008758.3 (downstream_gene_variant)	3
AC116353.6 (downstream_gene_variant)	3
AC090582.1 (upstream_gene_variant)	3
MIR6831 (upstream_gene_variant)	3
ZNF799 (3_prime_UTR_variant)	3
LRMP (5_prime_UTR_variant)	3
LRMP (missense_variant)	3
APEH (5_prime_UTR_variant)	3
SARS2 (downstream_gene_variant)	3
SLC39A13 (splice_region_variant&intron_variant)	3
MTX3 (downstream_gene_variant)	3
ATG13 (3_prime_UTR_variant)	3
RNF123 (synonymous_variant)	3
WDR55 (5_prime_UTR_variant)	3
RNF123 (splice_region_variant&intron_variant)	3
TRAF3IP1 (intron_variant)	3
FGFR1OP2 (upstream_gene_variant)	3
ARHGAP1-ZNF408 (intergenic_region)	3
INTS13 (intron_variant)	3
ZNF136 (intron_variant)	3
AC023051.1 (intron_variant)	3
NVL (splice_region_variant&intron_variant)	3
CKAP5 (splice_acceptor_variant&intron_variant)	3
GLOD4 (synonymous_variant)	3
ITPR2 (missense_variant)	3
ITPR2 (non_coding_transcript_exon_variant)	3
CAPZA1 (splice_acceptor_variant&intron_variant)	3
GLOD4 (5_prime_UTR_variant)	3
ITPR2 (downstream_gene_variant)	3
AC055720.2 (upstream_gene_variant)	3
AC016999.1 (downstream_gene_variant)	3
AC016999.1 (upstream_gene_variant)	3
C1orf147 (intron_variant)	3
AC016999.2 (upstream_gene_variant)	3
AC243591.1-AC243428.1 (intergenic_region)	3
SARS2 (non_coding_transcript_exon_variant)	3
HDAC4 (splice_region_variant&intron_variant)	3
AC090589.3 (intron_variant)	3
APBB3 (upstream_gene_variant)	3
TIMM22 (3_prime_UTR_variant)	3
ANKHD1-EIF4EBP3 (upstream_gene_variant)	3
GOLT1B (non_coding_transcript_exon_variant)	3
RECQL (5_prime_UTR_variant)	3
MTCH2 (non_coding_transcript_exon_variant)	3
AC010260.1 (downstream_gene_variant)	3
AC092809.4 (downstream_gene_variant)	3
ABR (splice_donor_variant&intron_variant)	3
PYROXD1 (3_prime_UTR_variant)	3
ABR (splice_acceptor_variant&intron_variant)	3
GPX1 (downstream_gene_variant)	3
KRBA2 (3_prime_UTR_variant)	3
EIF2D (non_coding_transcript_exon_variant)	3
KRBA2 (downstream_gene_variant)	3
USP4 (splice_region_variant&intron_variant)	3
FBXO28-AC092809.4 (intergenic_region)	3
PYROXD1 (non_coding_transcript_exon_variant)	3
C3orf62 (upstream_gene_variant)	3
HAUS7 (upstream_gene_variant)	3
AC021443.3 (downstream_gene_variant)	3
NUP160 (missense_variant)	3
C3orf62 (3_prime_UTR_variant)	3
YWHAE (splice_region_variant&intron_variant)	3
MIR4271 (upstream_gene_variant)	3
C3orf62 (downstream_gene_variant)	3
C3orf62 (non_coding_transcript_exon_variant)	3
PTPRJ (missense_variant)	3
PLEKHA5 (downstream_gene_variant)	3
FUBP1 (3_prime_UTR_variant)	3
FUBP1 (splice_region_variant&intron_variant)	3
RAP1A (3_prime_UTR_variant)	3
CAPN12 (downstream_gene_variant)	3
APBB3 (3_prime_UTR_variant)	3
AC124862.1 (upstream_gene_variant)	3
APBB3 (non_coding_transcript_exon_variant)	3
ETNK1 (non_coding_transcript_exon_variant)	3
SLC35A4 (upstream_gene_variant)	3
DDX20 (downstream_gene_variant)	3
MIR6831 (downstream_gene_variant)	3
AC008982.2 (non_coding_transcript_exon_variant)	3
ZNF799 (upstream_gene_variant)	3
MIGA1 (non_coding_transcript_exon_variant)	3
ST8SIA1 (intron_variant)	3
ZNF443 (non_coding_transcript_exon_variant)	3
CMAS (downstream_gene_variant)	3
COPS9 (splice_donor_variant&intron_variant)	3
CMAS (non_coding_transcript_exon_variant)	3
AC092809.4-DEGS1 (intergenic_region)	3
NDUFS3 (splice_donor_variant&intron_variant)	3
ECH1 (5_prime_UTR_variant)	3
AC008758.2 (downstream_gene_variant)	3
LDHB (5_prime_UTR_variant)	3
AC010197.2 (splice_region_variant&intron_variant)	3
COPS9 (upstream_gene_variant)	3
ECH1 (downstream_gene_variant)	3
AC104534.1 (upstream_gene_variant)	3
KBTBD4 (intron_variant)	3
OTOS (downstream_gene_variant)	3
SRA1 (missense_variant)	3
ANKMY1 (missense_variant)	3
ANKMY1 (splice_donor_variant&intron_variant)	3
NCBP3 (5_prime_UTR_variant)	3
EEF1A1P7 (downstream_gene_variant)	3
CARM1 (downstream_gene_variant)	3
RFTN1 (splice_donor_variant&intron_variant)	3
JAK3 (3_prime_UTR_variant)	3
DERL2 (5_prime_UTR_variant)	3
TCEA1P2 (non_coding_transcript_exon_variant)	3
TMEM95 (upstream_gene_variant)	3
AP004609.1-CXCR5 (intergenic_region)	3
GLRX (downstream_gene_variant)	3
AC026954.3 (intron_variant)	3
RPL21P28 (non_coding_transcript_exon_variant)	3
VN1R80P (upstream_gene_variant)	3
ZNF430-VN1R80P (intergenic_region)	3
AC008592.3 (non_coding_transcript_exon_variant)	3
ABCD3 (non_coding_transcript_exon_variant)	3
DDX6 (non_coding_transcript_exon_variant)	3
RN7SKP285 (downstream_gene_variant)	3
SLC37A4 (upstream_gene_variant)	3
PLCL2 (upstream_gene_variant)	3
AC095032.1 (upstream_gene_variant)	3
RNU6-1157P (upstream_gene_variant)	3
YTHDC2 (missense_variant)	3
AP001284.1 (non_coding_transcript_exon_variant)	3
ZNF85-KRT18P40 (intergenic_region)	3
MIR4300HG (intron_variant)	3
ZNF85 (synonymous_variant)	3
AC008592.3 (upstream_gene_variant)	3
PRCP (downstream_gene_variant)	3
PLCL2-AS1 (upstream_gene_variant)	3
TTC36 (downstream_gene_variant)	3
PRCP (upstream_gene_variant)	3
GOLGA4 (splice_region_variant&intron_variant)	3
CCDC112 (downstream_gene_variant)	3
ALG8 (non_coding_transcript_exon_variant)	3
IRF6 (3_prime_UTR_variant)	3
RSF1-IT1 (non_coding_transcript_exon_variant)	3
ZNF708 (missense_variant)	3
RHOBTB3 (3_prime_UTR_variant)	3
DNTTIP2 (5_prime_UTR_variant)	3
AAMDC (non_coding_transcript_exon_variant)	3
VILL (upstream_gene_variant)	3
RNPC3 (non_coding_transcript_exon_variant)	3
FCHO1 (splice_acceptor_variant&intron_variant)	3
AAMDC (splice_region_variant&intron_variant)	3
ANKRD28 (synonymous_variant)	3
AP002812.2 (non_coding_transcript_exon_variant)	3
INTS4 (splice_donor_variant&intron_variant)	3
INTS4 (3_prime_UTR_variant)	3
AC090945.1 (upstream_gene_variant)	3
FEM1C (splice_region_variant&intron_variant)	3
C1orf159 (3_prime_UTR_variant)	3
AC090953.2 (upstream_gene_variant)	3
DPH3 (non_coding_transcript_exon_variant)	3
FCHO1 (synonymous_variant)	3
RPL7AP10 (downstream_gene_variant)	3
OXNAD1 (3_prime_UTR_variant)	3
ZNF714-ZNF431 (intergenic_region)	3
RFTN1 (3_prime_UTR_variant)	3
ANOS2P (non_coding_transcript_exon_variant)	3
BCL9L (intron_variant)	3
GOLGA4 (splice_acceptor_variant&intron_variant)	3
ALG8 (splice_region_variant&intron_variant)	3
YTHDC2 (upstream_gene_variant)	3
LINC00266-2P-AC012005.1 (intergenic_region)	3
TMEM25 (non_coding_transcript_exon_variant)	3
AC026954.1 (downstream_gene_variant)	3
AP000446.1 (upstream_gene_variant)	3
REEP5-DCP2 (intergenic_region)	3
MIR1270 (downstream_gene_variant)	3
REEP5 (upstream_gene_variant)	3
INTS7 (splice_region_variant&intron_variant)	3
KIAA0753 (missense_variant)	3
CD3D (intron_variant)	3
CD3D (splice_region_variant&intron_variant)	3
AC078899.1 (downstream_gene_variant)	3
TMEM126A (upstream_gene_variant)	3
XBP1P1 (downstream_gene_variant)	3
AL109741.2 (non_coding_transcript_exon_variant)	3
ZRSR2P1 (upstream_gene_variant)	3
AP002800.1-CD3E (intergenic_region)	3
SYTL2 (missense_variant)	3
SLC25A1P1 (downstream_gene_variant)	3
AC011816.2 (upstream_gene_variant)	3
NEURL4 (3_prime_UTR_variant)	3
PICALM (splice_region_variant&intron_variant)	3
MPZL3 (non_coding_transcript_exon_variant)	3
RAB5A (non_coding_transcript_exon_variant)	3
SRP19 (upstream_gene_variant)	3
AP003097.1 (downstream_gene_variant)	3
AP003097.1-AP003097.2 (intergenic_region)	3
EED (splice_region_variant&intron_variant)	3
CAST (splice_acceptor_variant&intron_variant)	3
HSPE1P18 (downstream_gene_variant)	3
CD3G (intron_variant)	3
CD3G (non_coding_transcript_exon_variant)	3
PLCL2 (3_prime_UTR_variant)	3
DCP2 (synonymous_variant)	3
AC012005.1 (downstream_gene_variant)	3
ZNF66 (downstream_gene_variant)	3
KCNN1-ARRDC2 (intergenic_region)	3
AC055839.1 (upstream_gene_variant)	3
ARRDC2 (5_prime_UTR_variant)	3
RPSAP19 (upstream_gene_variant)	3
ELL2 (3_prime_UTR_variant)	3
KMT2A (upstream_gene_variant)	3
AC140076.1 (non_coding_transcript_exon_variant)	3
ZNF626 (synonymous_variant)	3
ATP5MG (intron_variant)	3
ELL2 (missense_variant)	3
AC020904.2 (intron_variant)	3
AP000873.2 (intron_variant)	3
AP001267.1 (non_coding_transcript_exon_variant)	3
ANKRD42 (upstream_gene_variant)	3
AP000873.2 (non_coding_transcript_exon_variant)	3
SATB1 (3_prime_UTR_variant)	3
AC020904.2 (upstream_gene_variant)	3
DCP2 (splice_acceptor_variant&intron_variant)	3
PARP4P1 (non_coding_transcript_exon_variant)	3
ELL2 (intron_variant)	3
AP000873.3 (upstream_gene_variant)	3
AP000873.1 (downstream_gene_variant)	3
CD3G (3_prime_UTR_variant)	3
CD3G (splice_region_variant&intron_variant)	3
SATB1-AS1 (non_coding_transcript_exon_variant)	3
TMED7 (3_prime_UTR_variant)	3
RSF1 (splice_donor_variant&intron_variant)	3
RAB6A (5_prime_UTR_variant)	3
AP001372.4-LIPT2 (intergenic_region)	3
AC106806.1 (non_coding_transcript_exon_variant)	3
PPME1 (missense_variant)	3
MTF2 (upstream_gene_variant)	3
AP000977.1 (upstream_gene_variant)	3
HSD17B4 (3_prime_UTR_variant)	3
MTF2 (splice_acceptor_variant&intron_variant)	3
FGF11 (upstream_gene_variant)	3
SH3BP5-AS1 (upstream_gene_variant)	3
VAV3 (upstream_gene_variant)	3
BMPR1AP2-AP002365.1 (intergenic_region)	3
SC5D (splice_region_variant&intron_variant)	3
AC113189.4 (upstream_gene_variant)	3
AP001372.1 (downstream_gene_variant)	3
HSD17B4 (splice_donor_variant&intron_variant)	3
BNIP3P25 (downstream_gene_variant)	3
ZFY (upstream_gene_variant)	3
POLD3 (5_prime_UTR_variant)	3
TECTA (intron_variant)	3
POLD3 (splice_acceptor_variant&intron_variant)	3
POLD3 (splice_region_variant&intron_variant)	3
VAV3 (3_prime_UTR_variant)	3
DMXL1 (non_coding_transcript_exon_variant)	3
XRRA1 (3_prime_UTR_variant)	3
DMXL1 (synonymous_variant)	3
XRRA1 (non_coding_transcript_exon_variant)	3
C1orf159 (upstream_gene_variant)	3
SPCS2 (upstream_gene_variant)	3
DMXL1 (splice_acceptor_variant&intron_variant)	3
AP002469.1 (non_coding_transcript_exon_variant)	3
C2CD3 (upstream_gene_variant)	3
GLULP3 (upstream_gene_variant)	3
C2CD3 (intron_variant)	3
AP002770.1 (downstream_gene_variant)	3
SLC25A24 (intron_variant)	3
SNX24 (3_prime_UTR_variant)	3
CSRNP1 (intron_variant)	3
MRPS25 (upstream_gene_variant)	3
MRPS25 (non_coding_transcript_exon_variant)	3
SNX24 (upstream_gene_variant)	3
SDF4 (non_coding_transcript_exon_variant)	3
MIR6822 (downstream_gene_variant)	3
AC113189.3 (downstream_gene_variant)	3
AC092329.1 (non_coding_transcript_exon_variant)	3
SNORD21 (downstream_gene_variant)	3
AC008669.1 (upstream_gene_variant)	3
AC113189.1 (downstream_gene_variant)	3
AP003717.1 (intron_variant)	3
DNAJB13 (intron_variant)	3
AC113189.2 (intron_variant)	3
IL9R (downstream_gene_variant)	3
CCDC194-BST2 (intergenic_region)	3
GORASP1 (non_coding_transcript_exon_variant)	3
AP003717.4 (upstream_gene_variant)	3
UBASH3B (splice_region_variant&intron_variant)	3
SPEM3 (downstream_gene_variant)	3
CAPN7 (non_coding_transcript_exon_variant)	3
UBASH3B (non_coding_transcript_exon_variant)	3
ZNF724 (synonymous_variant)	3
AC092329.3 (downstream_gene_variant)	3
AP001994.1 (non_coding_transcript_exon_variant)	3
TMEM221 (downstream_gene_variant)	3
SLC27A1 (intron_variant)	3
NIBAN3 (upstream_gene_variant)	3
AC010615.4 (upstream_gene_variant)	3
LRRC32 (downstream_gene_variant)	3
NUP88 (splice_region_variant&intron_variant)	3
COLQ (downstream_gene_variant)	3
AC140113.3 (downstream_gene_variant)	3
NENF (upstream_gene_variant)	3
COLGALT1 (upstream_gene_variant)	3
DLEC1 (downstream_gene_variant)	3
SPATA9 (intron_variant)	3
AC010615.3 (upstream_gene_variant)	3
AC134878.2 (intron_variant)	3
PAK1 (splice_donor_variant&intron_variant)	3
ATG12 (5_prime_UTR_variant)	3
HYOU1-AP003392.4 (intergenic_region)	3
AP003392.4 (downstream_gene_variant)	3
AC010615.1 (upstream_gene_variant)	3
PACC1 (missense_variant)	3
PACC1 (splice_donor_variant&intron_variant)	3
MAP1S (5_prime_UTR_variant)	3
HACL1 (non_coding_transcript_exon_variant)	3
ATG12 (intron_variant)	3
DLEC1 (non_coding_transcript_exon_variant)	3
HYOU1 (non_coding_transcript_exon_variant)	3
PACC1 (3_prime_UTR_variant)	3
RPAIN (3_prime_UTR_variant)	3
RSF1 (synonymous_variant)	3
HYOU1 (3_prime_UTR_variant)	3
BCAR3 (intron_variant)	3
AC010618.2 (upstream_gene_variant)	3
RPL26P37 (non_coding_transcript_exon_variant)	3
NUP88 (synonymous_variant)	3
RNF26 (5_prime_UTR_variant)	3
NEU3 (3_prime_UTR_variant)	3
ARRB1 (downstream_gene_variant)	3
ARRB1 (upstream_gene_variant)	3
SH3BP5 (upstream_gene_variant)	3
TTC37 (non_coding_transcript_exon_variant)	3
OXSR1 (3_prime_UTR_variant)	3
SRIP3 (non_coding_transcript_exon_variant)	3
OXSR1 (splice_donor_variant&intron_variant)	3
OXSR1 (splice_acceptor_variant&intron_variant)	3
RABEP1 (non_coding_transcript_exon_variant)	3
METTL6 (non_coding_transcript_exon_variant)	3
OXSR1 (intron_variant)	3
HINFP (3_prime_UTR_variant)	3
HINFP (splice_acceptor_variant&intron_variant)	3
SERPINH1 (3_prime_UTR_variant)	3
BNIP3P26 (upstream_gene_variant)	3
TMEM256 (upstream_gene_variant)	3
UVRAG (splice_region_variant&intron_variant)	3
TMEM256-PLSCR3 (upstream_gene_variant)	3
ZNF429 (non_coding_transcript_exon_variant)	3
GVQW3 (3_prime_UTR_variant)	3
GVQW3 (intron_variant)	3
HMGN2P27 (downstream_gene_variant)	3
DPAGT1 (3_prime_UTR_variant)	3
AC092803.3-NENF (intergenic_region)	3
EMSY (splice_region_variant&intron_variant)	3
AC020900.1 (non_coding_transcript_exon_variant)	3
MIR6755 (upstream_gene_variant)	3
EED (5_prime_UTR_variant)	3
AL669831.3 (non_coding_transcript_exon_variant)	3
TAF9BP1 (downstream_gene_variant)	3
NGLY1 (non_coding_transcript_exon_variant)	3
CDC14A (3_prime_UTR_variant)	3
BIRC2 (upstream_gene_variant)	3
KXD1 (5_prime_UTR_premature_start_codon_gain_variant)	3
RFXANK (splice_acceptor_variant&intron_variant)	3
PPIP5K2 (3_prime_UTR_variant)	3
FDXACB1 (upstream_gene_variant)	3
TMEM123 (downstream_gene_variant)	3
PPIP5K2 (splice_donor_variant&intron_variant)	3
CTDNEP1 (non_coding_transcript_exon_variant)	3
UBA52 (5_prime_UTR_variant)	3
RGMB (5_prime_UTR_variant)	3
AP000619.2 (non_coding_transcript_exon_variant)	3
IL12RB1 (synonymous_variant)	3
RCOR3 (non_coding_transcript_exon_variant)	3
DCUN1D5 (upstream_gene_variant)	3
FDXACB1 (non_coding_transcript_exon_variant)	3
FDXACB1 (3_prime_UTR_variant)	3
SASS6 (upstream_gene_variant)	3
ALG9 (intron_variant)	3
STT3B (3_prime_UTR_variant)	3
AC096636.1 (upstream_gene_variant)	3
AP006222.1 (intron_variant)	3
AC092017.1-RCOR3 (intergenic_region)	3
AC092017.1 (downstream_gene_variant)	3
MT-ND4 (synonymous_variant)	3
REX1BD (3_prime_UTR_variant)	3
KXD1 (non_coding_transcript_exon_variant)	3
RGMB (non_coding_transcript_exon_variant)	3
CLEC10A (missense_variant)	3
NGLY1 (splice_donor_variant&intron_variant)	3
NDUFA13 (non_coding_transcript_exon_variant)	3
CMTM6 (5_prime_UTR_variant)	3
NDUFA13 (5_prime_UTR_variant)	3
CEP57 (downstream_gene_variant)	3
AC118553.2 (splice_region_variant&non_coding_transcript_exon_variant)	3
TTC12 (5_prime_UTR_variant)	3
ISYNA1 (intron_variant)	3
TSSK6 (downstream_gene_variant)	3
SLC35A3 (missense_variant)	3
GATAD2A (3_prime_UTR_variant)	3
RARB (downstream_gene_variant)	3
AC092067.1 (upstream_gene_variant)	3
MFSD14A (intron_variant)	3
MIR1260B (upstream_gene_variant)	3
MIR1260B (downstream_gene_variant)	3
MAML2 (5_prime_UTR_variant)	3
PTS (non_coding_transcript_exon_variant)	3
AC093416.2 (upstream_gene_variant)	3
ELL (intron_variant)	3
SLC16A13 (intron_variant)	3
AP003038.1 (non_coding_transcript_exon_variant)	3
CMTM7 (splice_region_variant&intron_variant)	3
CMTM8-CMTM7 (intergenic_region)	3
TIMM8B (upstream_gene_variant)	3
TIMM8B (non_coding_transcript_exon_variant)	3
CEP126 (3_prime_UTR_variant)	3
FKBP8 (splice_donor_variant&intron_variant)	3
SLC4A7 (synonymous_variant)	3
RPL23AP24 (non_coding_transcript_exon_variant)	3
CASP5-CASP1 (intergenic_region)	3
CWF19L2 (3_prime_UTR_variant)	3
CWF19L2 (splice_region_variant&intron_variant)	3
AC098650.1 (upstream_gene_variant)	3
ZCWPW2 (upstream_gene_variant)	3
MIR1302-2 (upstream_gene_variant)	3
AC092017.4 (intron_variant)	3
AC120057.2 (intron_variant)	3
AP001925.1 (downstream_gene_variant)	3
AP000889.2 (downstream_gene_variant)	3
AP000889.1 (non_coding_transcript_exon_variant)	3
NPAT (upstream_gene_variant)	3
AP001024.1 (upstream_gene_variant)	3
AZI2 (non_coding_transcript_exon_variant)	3
NPAT (missense_variant)	3
DDX49 (non_coding_transcript_exon_variant)	3
LINC02084 (downstream_gene_variant)	3
DBT (splice_region_variant&intron_variant)	3
MTATP6P2 (upstream_gene_variant)	3
MTCO2P22 (non_coding_transcript_exon_variant)	3
GABARAP (downstream_gene_variant)	3
AC092284.1 (non_coding_transcript_exon_variant)	3
CMC1 (3_prime_UTR_variant)	3
AC092017.3 (intron_variant)	3
ACAT1 (splice_acceptor_variant&intron_variant)	3
CUL5 (3_prime_UTR_variant)	3
BRI3P1 (downstream_gene_variant)	3
ACAT1 (missense_variant)	3
AC120057.3 (upstream_gene_variant)	3
AC098614.3 (intron_variant)	3
SUGP2 (3_prime_UTR_variant)	3
FDX1 (downstream_gene_variant)	3
DVL2 (splice_region_variant&intron_variant)	3
AP006222.1 (downstream_gene_variant)	3
CASP1 (non_coding_transcript_exon_variant)	3
CASP1 (synonymous_variant)	3
TMEM161A (non_coding_transcript_exon_variant)	3
AP006222.1 (non_coding_transcript_exon_variant)	3
TMEM161A (downstream_gene_variant)	3
MT-TH (non_coding_transcript_exon_variant)	3
CASP1P2 (intron_variant)	3
SLC25A42 (downstream_gene_variant)	3
PAM (3_prime_UTR_variant)	3
SLC25A42 (non_coding_transcript_exon_variant)	3
MSANTD4 (3_prime_UTR_variant)	3
MSANTD4 (intron_variant)	3
SLC25A42 (upstream_gene_variant)	3
KCNH1 (downstream_gene_variant)	3
KBTBD3 (3_prime_UTR_variant)	3
EXPH5 (intron_variant)	3
RNU6-402P (downstream_gene_variant)	3
DVL2 (synonymous_variant)	3
POGLUT3 (synonymous_variant)	3
CHD1 (splice_acceptor_variant&intron_variant)	3
LINC02062 (upstream_gene_variant)	3
ARMC6 (upstream_gene_variant)	3
AASDHPPT (non_coding_transcript_exon_variant)	3
ATM (splice_acceptor_variant&intron_variant)	3
SUGP2 (non_coding_transcript_exon_variant)	3
SLC4A7 (5_prime_UTR_variant)	3
AC104306.1 (non_coding_transcript_exon_variant)	3
MT-TR (upstream_gene_variant)	3
AC104306.1 (downstream_gene_variant)	3
AP000648.4 (downstream_gene_variant)	3
BNIP3P9 (upstream_gene_variant)	3
CHORDC1 (splice_donor_variant&intron_variant)	3
ZNF56-BNIP3P9 (intergenic_region)	3
DCLK3 (upstream_gene_variant)	3
PIK3R2 (synonymous_variant)	3
AC105275.2 (downstream_gene_variant)	3
HSPD1P6 (downstream_gene_variant)	3
HSPD1P6 (non_coding_transcript_exon_variant)	3
AC007192.1 (splice_region_variant&intron_variant)	3
PIK3R2 (splice_region_variant&intron_variant)	3
NOC2L (synonymous_variant)	3
AC011477.1 (non_coding_transcript_exon_variant)	3
ZNF506 (missense_variant)	3
PIK3R2 (3_prime_UTR_variant)	3
SEC63P1 (downstream_gene_variant)	3
PCSK7 (splice_donor_variant&intron_variant)	3
UBE2E2 (intron_variant)	3
CAMK4 (splice_region_variant&intron_variant)	3
AC010468.2 (downstream_gene_variant)	3
PCSK7 (3_prime_UTR_variant)	3
AC040977.2 (downstream_gene_variant)	3
CEP295 (upstream_gene_variant)	3
CEP295 (5_prime_UTR_variant)	3
CAMK4 (non_coding_transcript_exon_variant)	3
AP000892.4 (upstream_gene_variant)	3
DPYD (downstream_gene_variant)	3
SCARNA9 (downstream_gene_variant)	3
AP000892.1 (upstream_gene_variant)	3
NAALAD2 (downstream_gene_variant)	3
AP003499.3 (downstream_gene_variant)	3
AP000648.4 (non_coding_transcript_exon_variant)	3
C17orf100 (3_prime_UTR_variant)	3
HIKESHI (upstream_gene_variant)	3
ISG15 (intron_variant)	3
PTBP2 (downstream_gene_variant)	3
ZNF90 (intron_variant)	3
CAST (3_prime_UTR_variant)	3
UTP25 (5_prime_UTR_variant)	3
ZNF682 (upstream_gene_variant)	3
RNU6-482P (downstream_gene_variant)	3
ZNF682 (non_coding_transcript_exon_variant)	3
MAST3 (non_coding_transcript_exon_variant)	3
TRANK1 (splice_donor_variant&intron_variant)	3
AC026954.2 (intron_variant)	3
AL109741.1 (downstream_gene_variant)	3
TMEM135 (upstream_gene_variant)	3
FXYD6-FXYD2 (intron_variant)	3
MAST3 (missense_variant)	3
EPB41L4A-AS1 (downstream_gene_variant)	3
FXYD2 (non_coding_transcript_exon_variant)	3
TRANK1 (splice_region_variant&intron_variant)	3
CTSC (missense_variant)	3
TRANK1 (3_prime_UTR_variant)	3
KLHL17-PLEKHN1 (intergenic_region)	3
KLHL17 (3_prime_UTR_variant)	3
FDPSP8 (non_coding_transcript_exon_variant)	3
AC011477.2 (downstream_gene_variant)	3
ZNF253 (intron_variant)	3
SIDT2 (3_prime_UTR_variant)	3
PLPPR5 (upstream_gene_variant)	3
AC011448.1 (intron_variant)	3
JUND (upstream_gene_variant)	3
LNPEP (splice_region_variant&intron_variant)	3
LNPEP-SETP22 (intergenic_region)	3
SETP22 (downstream_gene_variant)	3
AP002784.1 (non_coding_transcript_exon_variant)	3
ATP13A1-ZNF101 (intergenic_region)	3
ATP13A1 (non_coding_transcript_exon_variant)	3
AP002373.1 (downstream_gene_variant)	3
REXO2 (downstream_gene_variant)	3
REXO2 (splice_region_variant&intron_variant)	3
MAN2A1 (upstream_gene_variant)	3
EIF5A (non_coding_transcript_exon_variant)	3
AP002373.1 (splice_region_variant&intron_variant)	3
