Variant	N
FKBP1A-NSFL1C (intergenic_region)	2
SENP2 (non_coding_transcript_exon_variant)	2
XPO5 (missense_variant)	2
SENP2 (3_prime_UTR_variant)	2
B3GNT10-AL161911.1 (intergenic_region)	2
AL451062.2 (upstream_gene_variant)	2
LINC01006 (upstream_gene_variant)	2
HMGB1P37 (non_coding_transcript_exon_variant)	2
AL359644.1 (upstream_gene_variant)	2
MIR647 (upstream_gene_variant)	2
STOM (5_prime_UTR_variant)	2
STOM (3_prime_UTR_variant)	2
GSN-STOM (intergenic_region)	2
LLPHP2 (upstream_gene_variant)	2
ZNF550 (splice_region_variant&intron_variant)	2
ZNF550 (missense_variant)	2
GSN (intron_variant)	2
ATP6V1A (splice_donor_variant&intron_variant)	2
GSN (5_prime_UTR_variant)	2
GABPA (splice_donor_variant&intron_variant)	2
DNAJB11 (intron_variant)	2
RN7SL181P (upstream_gene_variant)	2
RAB14 (upstream_gene_variant)	2
RAB14 (splice_donor_variant&intron_variant)	2
HECTD3 (synonymous_variant)	2
AL359644.1 (intron_variant)	2
PARL (upstream_gene_variant)	2
B3GNT10 (downstream_gene_variant)	2
ZNF549 (synonymous_variant)	2
ASAH1 (splice_donor_variant&intron_variant)	2
SIRPG (splice_region_variant&intron_variant)	2
ZNF773 (3_prime_UTR_variant)	2
CASR (3_prime_UTR_variant)	2
AL359636.1 (upstream_gene_variant)	2
AC093726.1 (upstream_gene_variant)	2
UCKL1 (non_coding_transcript_exon_variant)	2
AL451062.3 (upstream_gene_variant)	2
SIRPG (3_prime_UTR_variant)	2
CARD19 (upstream_gene_variant)	2
ZNF549 (missense_variant)	2
MRRF (3_prime_UTR_variant)	2
MRRF (non_coding_transcript_exon_variant)	2
GABPA (3_prime_UTR_variant)	2
RBM18 (5_prime_UTR_variant)	2
PAXIP1 (non_coding_transcript_exon_variant)	2
SIRPB1-SIRPG (intergenic_region)	2
RAB14 (splice_region_variant&intron_variant)	2
ATP6V1A (splice_region_variant&intron_variant)	2
AL121672.2 (downstream_gene_variant)	2
ZNF550 (5_prime_UTR_variant)	2
ZNF530 (missense_variant)	2
PHF19 (synonymous_variant)	2
NSFL1C (upstream_gene_variant)	2
TCEANC (missense_variant)	2
RBM33 (synonymous_variant)	2
PHF19 (3_prime_UTR_variant)	2
RBM33 (non_coding_transcript_exon_variant)	2
RBM33 (3_prime_UTR_variant)	2
MRPL39 (splice_region_variant&intron_variant)	2
AC003682.1 (upstream_gene_variant)	2
CCDC191 (3_prime_UTR_variant)	2
PSMD5 (splice_donor_variant&intron_variant)	2
ZNF134 (downstream_gene_variant)	2
PSMD5 (splice_region_variant&intron_variant)	2
CCDC191 (upstream_gene_variant)	2
RBM33-SHH (intergenic_region)	2
MRPL39 (downstream_gene_variant)	2
ZNF530 (intron_variant)	2
PHF19 (splice_region_variant&intron_variant)	2
UCKL1-AS1 (upstream_gene_variant)	2
DNAJB11 (splice_acceptor_variant&intron_variant)	2
CNTRL (splice_region_variant&intron_variant)	2
GABPA (intron_variant)	2
GRAMD1C (synonymous_variant)	2
CNTRL (5_prime_UTR_variant)	2
ZNF416 (synonymous_variant)	2
CD86 (downstream_gene_variant)	2
ZIK1 (upstream_gene_variant)	2
C5 (missense_variant)	2
SIRPB2 (downstream_gene_variant)	2
HACE1 (splice_region_variant&intron_variant)	2
RNU6-897P (downstream_gene_variant)	2
ZIK1 (downstream_gene_variant)	2
AC079944.2 (downstream_gene_variant)	2
DNAJB11 (splice_donor_variant&intron_variant)	2
PARL (splice_donor_variant&intron_variant)	2
GRAMD1C (3_prime_UTR_variant)	2
UBE3C (3_prime_UTR_variant)	2
TMSB4X-FAM9C (intergenic_region)	2
EIF2B3 (downstream_gene_variant)	2
AL355385.2 (intron_variant)	2
B4GALT4 (3_prime_UTR_variant)	2
MRPL2 (intron_variant)	2
B4GALT4 (synonymous_variant)	2
TCEA2 (intron_variant)	2
AC083964.1 (downstream_gene_variant)	2
SUSD1 (splice_donor_variant&intron_variant)	2
SUSD1 (upstream_gene_variant)	2
BTF3L4P1 (upstream_gene_variant)	2
IQCB1 (3_prime_UTR_variant)	2
CCDC28B (upstream_gene_variant)	2
ZDHHC2 (splice_acceptor_variant&intron_variant)	2
ERICH1 (missense_variant)	2
USP25 (downstream_gene_variant)	2
AL451062.4 (3_prime_UTR_variant)	2
UGCG (non_coding_transcript_exon_variant)	2
AL451062.4 (non_coding_transcript_exon_variant)	2
PPARA (5_prime_UTR_variant)	2
LINC02603 (upstream_gene_variant)	2
CXADR (downstream_gene_variant)	2
KIAA1958 (intron_variant)	2
ZNF135 (missense_variant)	2
ZNF596 (5_prime_UTR_variant)	2
VPS8 (splice_acceptor_variant&intron_variant)	2
VPS8 (3_prime_UTR_variant)	2
AL136531.1 (non_coding_transcript_exon_variant)	2
RPS15AP11-BEST4 (intergenic_region)	2
MIRLET7A1HG (non_coding_transcript_exon_variant)	2
ZNF606 (5_prime_UTR_variant)	2
AL137784.1 (downstream_gene_variant)	2
PTBP3 (upstream_gene_variant)	2
EIF2B5 (splice_acceptor_variant&intron_variant)	2
PRPS2 (splice_region_variant&intron_variant)	2
AC008969.1 (downstream_gene_variant)	2
TXLNA (splice_donor_variant&intron_variant)	2
EIF2B5 (3_prime_UTR_variant)	2
RPL12P14 (non_coding_transcript_exon_variant)	2
RPS15AP11 (upstream_gene_variant)	2
VPS8 (5_prime_UTR_variant)	2
AC100797.1 (non_coding_transcript_exon_variant)	2
B4GALT4-AS1 (upstream_gene_variant)	2
XPO5 (splice_acceptor_variant&intron_variant)	2
PLEKHM2 (3_prime_UTR_variant)	2
AC100810.1 (downstream_gene_variant)	2
ZNF329 (3_prime_UTR_variant)	2
ZNF329 (non_coding_transcript_exon_variant)	2
AF127577.2 (intron_variant)	2
TBL1X (upstream_gene_variant)	2
FAM241A (intron_variant)	2
RNA5SP294 (upstream_gene_variant)	2
EIF3I (downstream_gene_variant)	2
KLC4 (splice_acceptor_variant&intron_variant)	2
ECPAS (synonymous_variant)	2
PTK7 (upstream_gene_variant)	2
AF127577.1 (downstream_gene_variant)	2
ARHGEF10 (intron_variant)	2
ARHGAP31 (intron_variant)	2
MSL3 (3_prime_UTR_variant)	2
ARHGAP31 (missense_variant)	2
AL355385.1 (downstream_gene_variant)	2
GNG10 (intron_variant)	2
ARTN (upstream_gene_variant)	2
KLC4 (5_prime_UTR_variant)	2
RPS8 (splice_donor_variant&intron_variant)	2
UGCG (5_prime_UTR_variant)	2
RPS8 (non_coding_transcript_exon_variant)	2
SHOC1 (upstream_gene_variant)	2
TXLNA (3_prime_UTR_variant)	2
B4GALT4 (upstream_gene_variant)	2
CCDC28B (intron_variant)	2
ZSCAN18 (missense_variant)	2
RAD23BP3-USP25 (intergenic_region)	2
POLR2H (intron_variant)	2
AJ009632.2 (intron_variant)	2
RPS8 (5_prime_UTR_variant)	2
DNAJC25-GNG10-SHOC1 (intergenic_region)	2
CCNC (splice_acceptor_variant&intron_variant)	2
MAGEF1 (missense_variant)	2
NRIP1 (intron_variant)	2
DAPP1 (splice_acceptor_variant&intron_variant)	2
TIFA (upstream_gene_variant)	2
AC004908.2 (upstream_gene_variant)	2
TMSB4X (splice_region_variant&intron_variant)	2
TMSB4X (upstream_gene_variant)	2
MIR5707-THAP5P1 (intergenic_region)	2
HDHD3-ALAD (intergenic_region)	2
NCAPG2 (3_prime_UTR_variant)	2
ASCC3 (upstream_gene_variant)	2
ZNF587 (synonymous_variant)	2
MIR6079 (downstream_gene_variant)	2
ABT1P1 (non_coding_transcript_exon_variant)	2
BTBD19 (downstream_gene_variant)	2
BSPRY (downstream_gene_variant)	2
KPNA6 (synonymous_variant)	2
NCAPG2 (splice_region_variant&intron_variant)	2
AL049795.2 (non_coding_transcript_exon_variant)	2
WDR31 (non_coding_transcript_exon_variant)	2
EHHADH (upstream_gene_variant)	2
MAP3K13 (non_coding_transcript_exon_variant)	2
MAP3K13 (5_prime_UTR_variant)	2
RN7SL403P (upstream_gene_variant)	2
THAP5P1 (downstream_gene_variant)	2
RRP36 (splice_acceptor_variant&intron_variant)	2
EIF4E2P2 (non_coding_transcript_exon_variant)	2
ALAD (splice_donor_variant&intron_variant)	2
TMSB4X (5_prime_UTR_variant)	2
RGS3 (5_prime_UTR_variant)	2
PTCH2 (upstream_gene_variant)	2
DNAJB6 (5_prime_UTR_variant)	2
ZNF587B (missense_variant)	2
AL136380.1 (non_coding_transcript_exon_variant)	2
NDUFAF4 (synonymous_variant)	2
DNAJB6 (splice_donor_variant&intron_variant)	2
C9orf43 (upstream_gene_variant)	2
DNAJB6 (splice_region_variant&intron_variant)	2
DNAJB6 (3_prime_UTR_variant)	2
PRPF6 (splice_acceptor_variant&intron_variant)	2
METAP1 (5_prime_UTR_variant)	2
VPS37A (splice_acceptor_variant&intron_variant)	2
FKBP1A (splice_region_variant&intron_variant)	2
KPNA6 (splice_region_variant&intron_variant)	2
ZBTB20 (splice_donor_variant&intron_variant)	2
MAP3K13 (upstream_gene_variant)	2
EHHADH (intron_variant)	2
AC010326.4 (intron_variant)	2
EHHADH (downstream_gene_variant)	2
ZNF883 (5_prime_UTR_variant)	2
ZNF883 (upstream_gene_variant)	2
ZNF883 (non_coding_transcript_exon_variant)	2
ZNF418 (intron_variant)	2
WDR60 (missense_variant)	2
SNX30 (upstream_gene_variant)	2
LINC00689 (downstream_gene_variant)	2
AC007269.1 (downstream_gene_variant)	2
VIPR2 (intron_variant)	2
CNOT7 (splice_acceptor_variant&intron_variant)	2
MIRLET7A1HG (intron_variant)	2
AC010326.1 (synonymous_variant)	2
INIP (upstream_gene_variant)	2
INIP (5_prime_UTR_variant)	2
LINC02603 (intron_variant)	2
ST3GAL3 (splice_acceptor_variant&intron_variant)	2
TRMU (splice_region_variant&intron_variant)	2
ZNF418 (5_prime_UTR_variant)	2
WDR60 (upstream_gene_variant)	2
WDR60 (non_coding_transcript_exon_variant)	2
SLC31A2 (downstream_gene_variant)	2
EIF2S2P2 (non_coding_transcript_exon_variant)	2
AGTRAP (3_prime_UTR_variant)	2
AGTRAP (intron_variant)	2
FKBP15 (splice_region_variant&intron_variant)	2
ZNF814 (synonymous_variant)	2
FKBP15 (missense_variant)	2
TXLNA (upstream_gene_variant)	2
PHF2 (synonymous_variant)	2
PHF2-AL442224.1 (intergenic_region)	2
ZBTB20-AS3 (downstream_gene_variant)	2
SLC31A2 (splice_acceptor_variant&intron_variant)	2
PHF2 (3_prime_UTR_variant)	2
SLC31A2 (upstream_gene_variant)	2
WDR60 (intron_variant)	2
WDR60 (downstream_gene_variant)	2
ALPK1 (non_coding_transcript_exon_variant)	2
FAM78A (intron_variant)	2
AC005229.1 (non_coding_transcript_exon_variant)	2
AC234644.1 (downstream_gene_variant)	2
UBA3 (3_prime_UTR_variant)	2
CDC40 (upstream_gene_variant)	2
ZNF615 (5_prime_UTR_variant)	2
AL050343.2 (non_coding_transcript_exon_variant)	2
AL050343.3 (upstream_gene_variant)	2
ZNF614 (non_coding_transcript_exon_variant)	2
ZNF614 (missense_variant)	2
CELF2-AC026887.1 (intergenic_region)	2
KCTD20 (upstream_gene_variant)	2
KCTD20 (non_coding_transcript_exon_variant)	2
GID8 (upstream_gene_variant)	2
MYO5BP2 (downstream_gene_variant)	2
ZNF432 (5_prime_UTR_variant)	2
NRDC (missense_variant)	2
WDR53 (5_prime_UTR_variant)	2
AC011468.5 (upstream_gene_variant)	2
AL512625.1 (upstream_gene_variant)	2
LERFS (non_coding_transcript_exon_variant)	2
UPF2 (splice_donor_variant&intron_variant)	2
PSMG1 (5_prime_UTR_variant)	2
AL845321.1 (downstream_gene_variant)	2
UPF2 (splice_region_variant&intron_variant)	2
LUC7L2 (splice_region_variant&intron_variant)	2
BRWD1-IT1 (downstream_gene_variant)	2
RNU6-88P (upstream_gene_variant)	2
LUC7L2 (downstream_gene_variant)	2
DPYSL2 (splice_donor_variant&intron_variant)	2
LUC7L2 (3_prime_UTR_variant)	2
MIR3136 (upstream_gene_variant)	2
CDK19 (3_prime_UTR_variant)	2
YBX1 (downstream_gene_variant)	2
DNAJC19 (intron_variant)	2
AL512430.3 (non_coding_transcript_exon_variant)	2
CDC40 (splice_donor_variant&intron_variant)	2
DPYSL2 (5_prime_UTR_variant)	2
PNPLA3 (downstream_gene_variant)	2
ADGRF5P1 (downstream_gene_variant)	2
FBXO45 (5_prime_UTR_variant)	2
ZNF615 (upstream_gene_variant)	2
BMS1P10 (intron_variant)	2
AL845321.1 (intron_variant)	2
PRKCQ (3_prime_UTR_variant)	2
FIG4 (splice_acceptor_variant&intron_variant)	2
FRMD4B (splice_donor_variant&intron_variant)	2
SH3KBP1 (3_prime_UTR_variant)	2
FRMD4B (missense_variant)	2
PSMG1 (non_coding_transcript_exon_variant)	2
PSMG1 (3_prime_UTR_variant)	2
NRDC (3_prime_UTR_variant)	2
FRMD4B (synonymous_variant)	2
LINC02648-AL158210.1 (intergenic_region)	2
FRMD4B (intron_variant)	2
FRMD4B (non_coding_transcript_exon_variant)	2
PCBP2P1 (upstream_gene_variant)	2
AF129408.2 (upstream_gene_variant)	2
PSMG1 (splice_region_variant&intron_variant)	2
PRKCQ (5_prime_UTR_variant)	2
OSBPL9 (splice_donor_variant&intron_variant)	2
PRKCQ (splice_region_variant&intron_variant)	2
PRKCQ (synonymous_variant)	2
KIN (splice_region_variant&intron_variant)	2
KDM7A (downstream_gene_variant)	2
PRPF38AP1 (non_coding_transcript_exon_variant)	2
PRKX (splice_donor_variant&intron_variant)	2
GATA3-PRPF38AP1 (intergenic_region)	2
UBE2D3P1-PROKR2 (intergenic_region)	2
CDC40 (non_coding_transcript_exon_variant)	2
AC011726.2 (intron_variant)	2
AC011468.4 (non_coding_transcript_exon_variant)	2
ARL6IP5 (non_coding_transcript_exon_variant)	2
AC011468.4 (upstream_gene_variant)	2
ZNF616 (missense_variant)	2
ATP5F1C (splice_region_variant&intron_variant)	2
UBE2D3P1 (upstream_gene_variant)	2
ATP5F1C (splice_acceptor_variant&intron_variant)	2
PSMG1 (synonymous_variant)	2
AC011726.2 (upstream_gene_variant)	2
TIGD2-AC104785.1 (intergenic_region)	2
PARP12 (splice_region_variant&intron_variant)	2
MTOR (splice_acceptor_variant&intron_variant)	2
PARP12 (missense_variant)	2
DHTKD1-SEC61A2 (intergenic_region)	2
ZNF350 (non_coding_transcript_exon_variant)	2
H2AZ1 (upstream_gene_variant)	2
TIGD2 (5_prime_UTR_variant)	2
SEPHS1 (synonymous_variant)	2
BRPF3 (upstream_gene_variant)	2
CHGB (downstream_gene_variant)	2
PSMC1P1 (non_coding_transcript_exon_variant)	2
ATP5IF1 (5_prime_UTR_variant)	2
SIGLEC6 (upstream_gene_variant)	2
PSMC1P1-TAFA4 (intergenic_region)	2
RBISP1 (downstream_gene_variant)	2
PHYH-RBISP1 (intergenic_region)	2
CHGB (missense_variant)	2
UBN2 (upstream_gene_variant)	2
PHYH (5_prime_UTR_premature_start_codon_gain_variant)	2
PSMC1P1 (downstream_gene_variant)	2
ZNF175 (intron_variant)	2
PHYH (non_coding_transcript_exon_variant)	2
MZT1P2 (upstream_gene_variant)	2
CHGB (upstream_gene_variant)	2
EIF1AX-AS1 (upstream_gene_variant)	2
USP53 (5_prime_UTR_variant)	2
ZNF350 (splice_region_variant&intron_variant)	2
BRWD1 (splice_acceptor_variant&intron_variant)	2
MIR6842 (upstream_gene_variant)	2
AC008750.8 (upstream_gene_variant)	2
AL031602.2 (intron_variant)	2
EIF1AX (upstream_gene_variant)	2
MAPK13 (synonymous_variant)	2
EIF1AX-RPS6KA3 (intergenic_region)	2
CCDC39 (upstream_gene_variant)	2
NDUFB4P1 (downstream_gene_variant)	2
AMD1 (5_prime_UTR_variant)	2
MAPK13 (splice_region_variant&intron_variant)	2
AL096678.1 (downstream_gene_variant)	2
TCFL5 (intron_variant)	2
ZC3HAV1 (missense_variant)	2
CEP19 (downstream_gene_variant)	2
TIGD2 (upstream_gene_variant)	2
PRPF18 (splice_donor_variant&intron_variant)	2
ZC3HAV1 (splice_donor_variant&intron_variant)	2
PHYH (downstream_gene_variant)	2
ZNF175 (missense_variant)	2
AC009220.1 (non_coding_transcript_exon_variant)	2
UBN2 (3_prime_UTR_variant)	2
CDC123-RN7SL198P (intergenic_region)	2
CDC123 (3_prime_UTR_variant)	2
AL512770.1 (intron_variant)	2
AL732366.2 (downstream_gene_variant)	2
AL512770.1 (downstream_gene_variant)	2
EIF4EP1 (downstream_gene_variant)	2
FMC1-LUC7L2 (splice_region_variant&intron_variant)	2
EOGT (5_prime_UTR_variant)	2
MAP7D2 (intron_variant)	2
BX088702.1 (non_coding_transcript_exon_variant)	2
NUDT5 (5_prime_UTR_variant)	2
AC092902.2 (upstream_gene_variant)	2
S100PBP (3_prime_UTR_variant)	2
FNDC5 (downstream_gene_variant)	2
NUDT5 (splice_donor_variant&intron_variant)	2
NUDT5 (non_coding_transcript_exon_variant)	2
YBX1 (splice_region_variant&intron_variant)	2
TRIM35 (splice_region_variant&intron_variant)	2
GPCPD1-SHLD1 (intergenic_region)	2
SHLD1 (3_prime_UTR_variant)	2
OPTN (3_prime_UTR_variant)	2
FMC1 (intron_variant)	2
AC018755.1 (downstream_gene_variant)	2
AC092902.2 (downstream_gene_variant)	2
BTBD7P1 (upstream_gene_variant)	2
RPL36AP36 (downstream_gene_variant)	2
AC018755.3 (non_coding_transcript_exon_variant)	2
BRPF3 (missense_variant)	2
AL355355.2 (downstream_gene_variant)	2
CAMK1D (splice_region_variant&intron_variant)	2
AL354718.1 (upstream_gene_variant)	2
KTI12 (downstream_gene_variant)	2
AL732366.2 (upstream_gene_variant)	2
SNRPGP5 (upstream_gene_variant)	2
SAMM50 (non_coding_transcript_exon_variant)	2
RNU1-55P-CHGB (intergenic_region)	2
FMC1-LUC7L2 (upstream_gene_variant)	2
AARS2 (upstream_gene_variant)	2
ETS2 (synonymous_variant)	2
LINC00960 (non_coding_transcript_exon_variant)	2
AKR1C1 (downstream_gene_variant)	2
AL354794.2 (downstream_gene_variant)	2
METTL14 (splice_acceptor_variant&intron_variant)	2
CDCA2 (non_coding_transcript_exon_variant)	2
AC025822.2 (intron_variant)	2
PDHA1 (intron_variant)	2
AARS2 (non_coding_transcript_exon_variant)	2
FTH1P23 (downstream_gene_variant)	2
TTC3 (5_prime_UTR_premature_start_codon_gain_variant)	2
FXN (upstream_gene_variant)	2
AL096828.3 (upstream_gene_variant)	2
ZNF610 (missense_variant)	2
PPP4R2 (non_coding_transcript_exon_variant)	2
AL450322.1-KLF6 (intergenic_region)	2
PITRM1 (splice_acceptor_variant&intron_variant)	2
SNX4 (splice_donor_variant&intron_variant)	2
ARFGAP1 (non_coding_transcript_exon_variant)	2
PLA2G12A (3_prime_UTR_variant)	2
AKR1C1 (non_coding_transcript_exon_variant)	2
AKR1C1 (synonymous_variant)	2
ZNF528-AS1 (downstream_gene_variant)	2
AKR1C3 (intron_variant)	2
AGK (5_prime_UTR_variant)	2
SRSF3 (splice_region_variant&intron_variant)	2
AC010320.4 (upstream_gene_variant)	2
SRSF3 (intron_variant)	2
AL355303.2 (upstream_gene_variant)	2
AKR1C4 (downstream_gene_variant)	2
AKR1C4-AL355303.1 (intergenic_region)	2
ARL4AP3 (upstream_gene_variant)	2
AKR1C4 (intron_variant)	2
RNU6-1279P (downstream_gene_variant)	2
LAP3P2 (upstream_gene_variant)	2
SEC24D (splice_acceptor_variant&intron_variant)	2
FAM122A (upstream_gene_variant)	2
AKR1C3 (synonymous_variant)	2
MICAL1 (upstream_gene_variant)	2
MICAL1 (splice_region_variant&intron_variant)	2
PHACTR4 (splice_acceptor_variant&intron_variant)	2
ZNF880 (missense_variant)	2
ZNF880 (downstream_gene_variant)	2
RNF168 (upstream_gene_variant)	2
LINC00200 (non_coding_transcript_exon_variant)	2
CLEC5A (downstream_gene_variant)	2
CLEC5A (3_prime_UTR_variant)	2
AC010332.3 (downstream_gene_variant)	2
RNA5SP474 (downstream_gene_variant)	2
PIGP (splice_donor_variant&intron_variant)	2
ZNF717 (downstream_gene_variant)	2
PHKA2 (splice_region_variant&intron_variant)	2
MIR6841 (downstream_gene_variant)	2
WDR37 (splice_acceptor_variant&intron_variant)	2
ZNF717 (3_prime_UTR_variant)	2
TRBV1 (downstream_gene_variant)	2
ZNF148 (splice_donor_variant&intron_variant)	2
SMPD2 (splice_region_variant&intron_variant)	2
TM4SF19-TCTEX1D2 (intron_variant)	2
ZNF148 (non_coding_transcript_exon_variant)	2
IDI1 (synonymous_variant)	2
NEFL (downstream_gene_variant)	2
FAM86DP (intron_variant)	2
DUTP1 (downstream_gene_variant)	2
S100PBP (non_coding_transcript_exon_variant)	2
MGAM (intron_variant)	2
UBXN7 (splice_region_variant&intron_variant)	2
SNX4 (downstream_gene_variant)	2
NEFL (3_prime_UTR_variant)	2
SSBP1 (upstream_gene_variant)	2
AL358113.1 (splice_acceptor_variant&intron_variant)	2
CCDC75P1 (non_coding_transcript_exon_variant)	2
AC117481.1 (upstream_gene_variant)	2
SSBP1 (5_prime_UTR_variant)	2
MIR4444-2 (non_coding_transcript_exon_variant)	2
FXN (splice_acceptor_variant&intron_variant)	2
PFKP (splice_region_variant&intron_variant)	2
METTL14 (intron_variant)	2
Z85996.2 (non_coding_transcript_exon_variant)	2
SSBP1 (intron_variant)	2
UBXN7 (splice_donor_variant&intron_variant)	2
ALG1L6P (intron_variant)	2
ZNF148 (splice_region_variant&intron_variant)	2
NET1 (upstream_gene_variant)	2
NET1 (synonymous_variant)	2
NET1 (non_coding_transcript_exon_variant)	2
PCNA (5_prime_UTR_variant)	2
SLC37A3 (5_prime_UTR_variant)	2
AC097634.4 (upstream_gene_variant)	2
RNA5SP248 (upstream_gene_variant)	2
CBWD5 (upstream_gene_variant)	2
RBM17 (missense_variant)	2
RAB19 (downstream_gene_variant)	2
RAB19 (3_prime_UTR_variant)	2
SRSF3 (5_prime_UTR_variant)	2
PCNA (upstream_gene_variant)	2
IL2RA (intron_variant)	2
AL137186.1 (upstream_gene_variant)	2
AL137186.3 (upstream_gene_variant)	2
IL2RA (upstream_gene_variant)	2
VPS26C (5_prime_UTR_variant)	2
OSBPL9 (splice_acceptor_variant&intron_variant)	2
CBWD5 (non_coding_transcript_exon_variant)	2
PPP2R1A (splice_donor_variant&intron_variant)	2
RN7SKP78 (upstream_gene_variant)	2
TIGD2 (downstream_gene_variant)	2
NET1 (intron_variant)	2
PDHA1 (3_prime_UTR_variant)	2
AC117487.1 (downstream_gene_variant)	2
BNIP3L (splice_region_variant&intron_variant)	2
BNIP3L (splice_acceptor_variant&intron_variant)	2
DUX4L50-MIR4477B (intergenic_region)	2
SDCBPP1 (non_coding_transcript_exon_variant)	2
RPL37P23 (downstream_gene_variant)	2
AC097634.3 (upstream_gene_variant)	2
PFKFB3-LINC02649 (intergenic_region)	2
H2AZ1 (5_prime_UTR_variant)	2
AL359960.1 (upstream_gene_variant)	2
DIDO1 (upstream_gene_variant)	2
AC097634.1 (upstream_gene_variant)	2
SLC37A3 (splice_region_variant&intron_variant)	2
AARS2 (splice_region_variant&intron_variant)	2
STK38 (splice_donor_variant&intron_variant)	2
FRG1JP (non_coding_transcript_exon_variant)	2
ZNF836 (synonymous_variant)	2
AP001432.1 (downstream_gene_variant)	2
CBWD5 (intron_variant)	2
IL15RA (missense_variant)	2
GID8 (downstream_gene_variant)	2
PGM5 (downstream_gene_variant)	2
TASOR2 (3_prime_UTR_variant)	2
EPS15-AS1 (non_coding_transcript_exon_variant)	2
TASOR2 (synonymous_variant)	2
MAP3K15 (downstream_gene_variant)	2
CASP8AP2 (synonymous_variant)	2
AL365356.1 (non_coding_transcript_exon_variant)	2
AL161457.2 (downstream_gene_variant)	2
AL109947.1 (upstream_gene_variant)	2
DDI2 (upstream_gene_variant)	2
AL365356.1 (downstream_gene_variant)	2
SHQ1 (splice_donor_variant&intron_variant)	2
ZBTB24 (intron_variant)	2
SEC24D (3_prime_UTR_variant)	2
NET1 (3_prime_UTR_variant)	2
NET1 (splice_donor_variant&intron_variant)	2
SHQ1 (5_prime_UTR_variant)	2
TASOR2-GDI2 (intergenic_region)	2
GDI2 (3_prime_UTR_variant)	2
ZNF766 (splice_region_variant&intron_variant)	2
MED18 (non_coding_transcript_exon_variant)	2
VPS26C (splice_region_variant&intron_variant)	2
ADCK2 (splice_acceptor_variant&intron_variant)	2
FBH1 (3_prime_UTR_variant)	2
AK9 (3_prime_UTR_variant)	2
UBXN7-AS1 (intron_variant)	2
NDUFB2-AS1 (non_coding_transcript_exon_variant)	2
AC010320.3 (downstream_gene_variant)	2
UBXN7-AS1 (upstream_gene_variant)	2
NRBF2P5 (upstream_gene_variant)	2
ZNF658 (downstream_gene_variant)	2
ANKRD16 (non_coding_transcript_exon_variant)	2
SLC17A9 (upstream_gene_variant)	2
BRAF (splice_donor_variant&intron_variant)	2
EPS15-AS1 (intron_variant)	2
AARS2 (synonymous_variant)	2
AC021055.1 (intron_variant)	2
MAPK13 (upstream_gene_variant)	2
AL157392.3 (downstream_gene_variant)	2
ZC3HAV1L (intron_variant)	2
FBXO42 (splice_donor_variant&intron_variant)	2
C3orf14 (intron_variant)	2
EXTL3 (synonymous_variant)	2
BMI1 (3_prime_UTR_variant)	2
NAPSA (downstream_gene_variant)	2
XKR8 (intron_variant)	2
RPS21 (splice_acceptor_variant&intron_variant)	2
AKR1B1 (splice_donor_variant&intron_variant)	2
XKR8 (splice_region_variant&intron_variant)	2
NAPSA (missense_variant)	2
TMX2P1 (downstream_gene_variant)	2
CRLS1 (3_prime_UTR_variant)	2
NAPSA (upstream_gene_variant)	2
AKR1B15-BPGM (intergenic_region)	2
BPGM (upstream_gene_variant)	2
AP001610.2 (upstream_gene_variant)	2
BMI1 (5_prime_UTR_variant)	2
U73023.1 (downstream_gene_variant)	2
PRDM15 (missense_variant)	2
SLC16A10 (3_prime_UTR_variant)	2
BPGM (splice_region_variant&intron_variant)	2
PIP4K2A (splice_acceptor_variant&intron_variant)	2
ARHGAP21 (3_prime_UTR_variant)	2
PHEX (intron_variant)	2
ARHGAP21 (missense_variant)	2
EXOC4 (synonymous_variant)	2
PPARD (5_prime_UTR_variant)	2
EXOC4 (missense_variant)	2
AL360227.1 (downstream_gene_variant)	2
KIAA1217 (synonymous_variant)	2
SMS-PHEX (intergenic_region)	2
PPIAP70 (downstream_gene_variant)	2
VRK3 (synonymous_variant)	2
VRK3 (splice_donor_variant&intron_variant)	2
SMS (3_prime_UTR_variant)	2
AP001619.3 (downstream_gene_variant)	2
C2CD2 (3_prime_UTR_variant)	2
AC008154.2 (downstream_gene_variant)	2
AL390318.1 (upstream_gene_variant)	2
RNA5SP259 (upstream_gene_variant)	2
AGBL3 (upstream_gene_variant)	2
NKG7 (3_prime_UTR_variant)	2
CYREN (5_prime_UTR_variant)	2
EYA3 (upstream_gene_variant)	2
DNAJC1 (splice_donor_variant&intron_variant)	2
DNAJC1 (downstream_gene_variant)	2
DNAJC1 (splice_region_variant&intron_variant)	2
MLLT10 (3_prime_UTR_variant)	2
RPF2 (3_prime_UTR_variant)	2
MLLT10 (missense_variant)	2
PPP3CA (3_prime_UTR_variant)	2
FAM220BP (upstream_gene_variant)	2
LYRM2-MDN1 (intergenic_region)	2
CRLS1 (non_coding_transcript_exon_variant)	2
RNU6-1141P (downstream_gene_variant)	2
MLLT10 (downstream_gene_variant)	2
RPL10A (intron_variant)	2
POLD1 (intron_variant)	2
MLLT10 (upstream_gene_variant)	2
NEBL (intron_variant)	2
RPF2-GSTM2P1 (intergenic_region)	2
AC092903.2 (non_coding_transcript_exon_variant)	2
AGBL3 (5_prime_UTR_variant)	2
AL121832.3 (non_coding_transcript_exon_variant)	2
