Variant	N
DNM1P47 (upstream_gene_variant)	2
FAM234A (downstream_gene_variant)	2
PTPN4 (synonymous_variant)	2
RAB4B (5_prime_UTR_variant)	2
NAPB (5_prime_UTR_variant)	2
GZF1 (synonymous_variant)	2
OMA1 (non_coding_transcript_exon_variant)	2
RAB11FIP3 (synonymous_variant)	2
AL023881.1 (upstream_gene_variant)	2
GZF1 (missense_variant)	2
GZF1 (non_coding_transcript_exon_variant)	2
GZF1 (3_prime_UTR_variant)	2
TMEM177 (upstream_gene_variant)	2
TMEM177 (5_prime_UTR_variant)	2
NAPB (upstream_gene_variant)	2
Z97634.1 (intron_variant)	2
TMEM177 (downstream_gene_variant)	2
AXIN1 (3_prime_UTR_variant)	2
AC069154.1 (non_coding_transcript_exon_variant)	2
CST7 (splice_donor_variant&intron_variant)	2
OMA1 (downstream_gene_variant)	2
CST7 (3_prime_UTR_variant)	2
AL445193.2 (upstream_gene_variant)	2
RPS26P15 (non_coding_transcript_exon_variant)	2
AXIN1 (5_prime_UTR_variant)	2
AXIN1 (synonymous_variant)	2
APMAP (3_prime_UTR_variant)	2
AXIN1 (downstream_gene_variant)	2
ARHGDIG (downstream_gene_variant)	2
AC027559.1 (upstream_gene_variant)	2
USP24 (missense_variant)	2
TARS3 (splice_region_variant&intron_variant)	2
MAP3K2 (upstream_gene_variant)	2
ZNF337 (downstream_gene_variant)	2
LYSMD4 (missense_variant)	2
MAP3K2 (splice_acceptor_variant&intron_variant)	2
ZNF337 (intron_variant)	2
MEF2A (synonymous_variant)	2
MEF2A (splice_region_variant&intron_variant)	2
TTC22 (missense_variant)	2
FRG1CP (upstream_gene_variant)	2
FRG1CP (non_coding_transcript_exon_variant)	2
FRG1DP (intron_variant)	2
MAP3K2 (5_prime_UTR_variant)	2
FRG1DP (non_coding_transcript_exon_variant)	2
TARS3 (3_prime_UTR_variant)	2
TTC4 (non_coding_transcript_exon_variant)	2
HSP90B2P (downstream_gene_variant)	2
MAP3K2-DT (non_coding_transcript_exon_variant)	2
AC036108.3 (upstream_gene_variant)	2
SYNM (3_prime_UTR_variant)	2
SYNM (synonymous_variant)	2
FRG1BP (splice_region_variant&intron_variant)	2
SYNM (missense_variant)	2
MROH7-TTC4 (non_coding_transcript_exon_variant)	2
MROH7-TTC4 (3_prime_UTR_variant)	2
SSBP3 (upstream_gene_variant)	2
AC110926.1 (non_coding_transcript_exon_variant)	2
ZNF337-AS1 (upstream_gene_variant)	2
BIN1 (intron_variant)	2
BIN1 (non_coding_transcript_exon_variant)	2
PYGB (splice_acceptor_variant&intron_variant)	2
NIFK (downstream_gene_variant)	2
SNRPA1 (5_prime_UTR_variant)	2
PYGB (3_prime_UTR_variant)	2
TSN (5_prime_UTR_variant)	2
SNRPA1 (3_prime_UTR_variant)	2
TSN (splice_region_variant&intron_variant)	2
SELENOS (non_coding_transcript_exon_variant)	2
SELENOS (intron_variant)	2
TSN (splice_donor_variant&intron_variant)	2
ABHD12 (5_prime_UTR_variant)	2
TSN (3_prime_UTR_variant)	2
ASB7 (3_prime_UTR_variant)	2
RNU6ATAC17P-NANP (intergenic_region)	2
GYPC (upstream_gene_variant)	2
LINS1 (missense_variant)	2
AC027020.1 (downstream_gene_variant)	2
RNU6-181P (upstream_gene_variant)	2
AC027020.1 (non_coding_transcript_exon_variant)	2
RNU6-181P (downstream_gene_variant)	2
AC027020.1 (upstream_gene_variant)	2
BIN1 (splice_donor_variant&intron_variant)	2
NANP (downstream_gene_variant)	2
NXT1 (downstream_gene_variant)	2
DAB1 (non_coding_transcript_exon_variant)	2
DBI (intron_variant)	2
ACTR3 (non_coding_transcript_exon_variant)	2
TSR3 (5_prime_UTR_variant)	2
TSR3 (intron_variant)	2
SLC35F5-AC104653.2 (intergenic_region)	2
RBBP9 (intron_variant)	2
BAIAP3 (splice_acceptor_variant&intron_variant)	2
RBBP9-RPS19P1 (intergenic_region)	2
NFIA (3_prime_UTR_variant)	2
NFIA (non_coding_transcript_exon_variant)	2
NFIA (intron_variant)	2
ACTR3 (splice_region_variant&intron_variant)	2
AL031714.1 (intron_variant)	2
ACTR3 (3_prime_UTR_variant)	2
LMF1 (non_coding_transcript_exon_variant)	2
ACTR3 (downstream_gene_variant)	2
RPS19P1-SEC23B (intergenic_region)	2
NFIA (upstream_gene_variant)	2
SEC23B (splice_region_variant&intron_variant)	2
DDX18 (splice_donor_variant&intron_variant)	2
SMIM26 (3_prime_UTR_variant)	2
AC120498.10 (upstream_gene_variant)	2
HOOK1 (downstream_gene_variant)	2
SMIM26 (intron_variant)	2
RN7SL638P (upstream_gene_variant)	2
DTD1 (intron_variant)	2
SLC35F5 (non_coding_transcript_exon_variant)	2
TM2D1 (non_coding_transcript_exon_variant)	2
AL031709.1 (downstream_gene_variant)	2
GNPTG (intron_variant)	2
IFT140 (upstream_gene_variant)	2
PET117 (5_prime_UTR_variant)	2
IFT140 (downstream_gene_variant)	2
TELO2 (splice_acceptor_variant&intron_variant)	2
AC099791.2 (upstream_gene_variant)	2
TELO2 (splice_donor_variant&intron_variant)	2
PET117 (intron_variant)	2
PET117 (3_prime_UTR_variant)	2
KAT14 (downstream_gene_variant)	2
KAT14 (splice_donor_variant&intron_variant)	2
CLCN7 (splice_donor_variant&intron_variant)	2
KAT14 (missense_variant)	2
AL049646.1 (intron_variant)	2
C16orf91 (non_coding_transcript_exon_variant)	2
AL032819.1 (downstream_gene_variant)	2
UNKL (synonymous_variant)	2
UNKL (splice_region_variant&intron_variant)	2
UNKL (upstream_gene_variant)	2
RABL2A (downstream_gene_variant)	2
TM2D1 (5_prime_UTR_variant)	2
DZANK1 (upstream_gene_variant)	2
MIR3192 (downstream_gene_variant)	2
TM2D1 (3_prime_UTR_variant)	2
CACNA1H (upstream_gene_variant)	2
LMF1 (synonymous_variant)	2
RAB11FIP3 (splice_donor_variant&intron_variant)	2
C2orf76 (intron_variant)	2
RALGAPA2 (splice_acceptor_variant&intron_variant)	2
FGGY (non_coding_transcript_exon_variant)	2
RALGAPA2 (upstream_gene_variant)	2
LINC00237 (intron_variant)	2
STUB1 (5_prime_UTR_variant)	2
RHBDL1 (upstream_gene_variant)	2
RHOT2 (splice_acceptor_variant&intron_variant)	2
AC093425.1 (upstream_gene_variant)	2
RHOT2 (intron_variant)	2
LINC01135 (downstream_gene_variant)	2
AL136985.2 (upstream_gene_variant)	2
METTL26 (non_coding_transcript_exon_variant)	2
RN7SL638P (downstream_gene_variant)	2
RPS15AP1 (upstream_gene_variant)	2
PIGQ (splice_region_variant&intron_variant)	2
NHLRC4 (3_prime_UTR_variant)	2
AL133325.1 (downstream_gene_variant)	2
RN7SKP140-AL133325.1 (intergenic_region)	2
AL035411.1 (upstream_gene_variant)	2
AL035411.1-MYSM1 (intergenic_region)	2
LINC01431 (upstream_gene_variant)	2
CAPN15 (downstream_gene_variant)	2
CAPN15 (upstream_gene_variant)	2
LINC00235 (downstream_gene_variant)	2
INSIG2 (splice_acceptor_variant&intron_variant)	2
CRNKL1 (missense_variant)	2
ANTKMT (non_coding_transcript_exon_variant)	2
ANTKMT (5_prime_UTR_variant)	2
LMF1 (5_prime_UTR_variant)	2
DTD1 (3_prime_UTR_variant)	2
DTD1 (non_coding_transcript_exon_variant)	2
LINC00653 (upstream_gene_variant)	2
AC009303.1 (upstream_gene_variant)	2
LMF1 (upstream_gene_variant)	2
LINC00652 (intron_variant)	2
CHTF18 (missense_variant)	2
CCDC93 (splice_region_variant&intron_variant)	2
HTR5BP (downstream_gene_variant)	2
RPUSD1 (5_prime_UTR_variant)	2
MSLNL (upstream_gene_variant)	2
CIAO3 (5_prime_UTR_variant)	2
LINC00653 (non_coding_transcript_exon_variant)	2
CCDC93 (non_coding_transcript_exon_variant)	2
AC009303.3 (downstream_gene_variant)	2
HOOK1 (splice_acceptor_variant&intron_variant)	2
RPL12P12 (upstream_gene_variant)	2
NAA20 (intron_variant)	2
NAA20 (splice_donor_variant&intron_variant)	2
FGGY (downstream_gene_variant)	2
CCDC93 (5_prime_UTR_variant)	2
HAGHL (non_coding_transcript_exon_variant)	2
SSBP3 (splice_acceptor_variant&intron_variant)	2
IWS1 (upstream_gene_variant)	2
AC107976.1 (downstream_gene_variant)	2
MRPL15P1 (upstream_gene_variant)	2
NECAB3 (splice_donor_variant&intron_variant)	2
YIPF1 (splice_donor_variant&intron_variant)	2
YIPF1 (downstream_gene_variant)	2
YIPF1 (splice_region_variant&intron_variant)	2
AC027176.2 (upstream_gene_variant)	2
PLEKHB2 (3_prime_UTR_variant)	2
PXMP4 (splice_region_variant&intron_variant)	2
RPL31P2 (downstream_gene_variant)	2
POTEE (missense_variant)	2
RALY (non_coding_transcript_exon_variant)	2
MESP1 (intron_variant)	2
RPL36AP43 (downstream_gene_variant)	2
FANCI (splice_region_variant&non_coding_transcript_exon_variant)	2
EIF2S2 (downstream_gene_variant)	2
NDC1 (splice_region_variant&intron_variant)	2
MIR9-3HG (non_coding_transcript_exon_variant)	2
MIR9-3HG (downstream_gene_variant)	2
MIR6766 (downstream_gene_variant)	2
EIF2S2-RPS2P1 (intergenic_region)	2
POLG (splice_region_variant&intron_variant)	2
EIF2S2 (upstream_gene_variant)	2
NDC1 (3_prime_UTR_variant)	2
XPOTP1 (upstream_gene_variant)	2
AL356299.3 (upstream_gene_variant)	2
POTEJ (missense_variant)	2
POTEI (missense_variant)	2
POTEI (3_prime_UTR_variant)	2
ZNF710 (3_prime_UTR_variant)	2
GDPGP1 (5_prime_UTR_variant)	2
CIB1 (5_prime_UTR_premature_start_codon_gain_variant)	2
EFCAB8 (upstream_gene_variant)	2
SEMA4B (missense_variant)	2
AL035071.1 (non_coding_transcript_exon_variant)	2
CCDC115 (5_prime_UTR_variant)	2
CCDC115 (missense_variant)	2
SEMA4B (splice_acceptor_variant&intron_variant)	2
AL035071.2 (upstream_gene_variant)	2
CDK5RAP1 (splice_donor_variant&intron_variant)	2
YIPF1 (5_prime_UTR_variant)	2
CDK5RAP1-SNTA1 (intergenic_region)	2
SEMA4B (splice_donor_variant&intron_variant)	2
SNTA1 (splice_donor_variant&intron_variant)	2
CBFA2T2 (5_prime_UTR_variant)	2
RPS12P26 (upstream_gene_variant)	2
CBFA2T2 (non_coding_transcript_exon_variant)	2
CBFA2T2 (upstream_gene_variant)	2
YIPF1 (intron_variant)	2
IDH2 (5_prime_UTR_variant)	2
CBFA2T2 (splice_acceptor_variant&intron_variant)	2
CBFA2T2 (splice_region_variant&intron_variant)	2
IDH2 (splice_acceptor_variant&intron_variant)	2
AHCY (non_coding_transcript_exon_variant)	2
LINC02812 (downstream_gene_variant)	2
AC018804.1 (intron_variant)	2
GSS (missense_variant)	2
PDE8A (intron_variant)	2
GGT7 (downstream_gene_variant)	2
ACSS2 (intron_variant)	2
ACSS2 (non_coding_transcript_exon_variant)	2
ZNF592 (splice_region_variant&intron_variant)	2
ACSS2 (3_prime_UTR_variant)	2
CZIB (splice_donor_variant&intron_variant)	2
SEC11A (non_coding_transcript_exon_variant)	2
NMB (downstream_gene_variant)	2
ZRANB3 (upstream_gene_variant)	2
ZRANB3 (splice_region_variant&intron_variant)	2
ZSCAN2 (non_coding_transcript_exon_variant)	2
ZNF236 (missense_variant)	2
ZSCAN2 (missense_variant)	2
LCT (downstream_gene_variant)	2
ZSCAN2 (intron_variant)	2
UBE2Q2P1 (intron_variant)	2
EFL1P1 (non_coding_transcript_exon_variant)	2
BTBD1 (upstream_gene_variant)	2
MIR4515 (upstream_gene_variant)	2
BTBD1 (5_prime_UTR_variant)	2
AL606760.2 (intron_variant)	2
GSS (splice_acceptor_variant&intron_variant)	2
MCM6 (splice_acceptor_variant&intron_variant)	2
CCNT2 (synonymous_variant)	2
AKAP13 (splice_acceptor_variant&intron_variant)	2
TMEM163 (intron_variant)	2
MAGOH-AL606760.1 (intergenic_region)	2
AC013565.3 (upstream_gene_variant)	2
MZT2A (missense_variant)	2
MFGE8 (3_prime_UTR_variant)	2
AC073869.1 (splice_region_variant&intron_variant)	2
LRP8 (missense_variant)	2
HAPLN3 (non_coding_transcript_exon_variant)	2
HAPLN3 (synonymous_variant)	2
MIR663B (downstream_gene_variant)	2
ANKRD30BL (intron_variant)	2
RNA5-8SP5 (upstream_gene_variant)	2
AEN (synonymous_variant)	2
MIR7-2-AEN (intergenic_region)	2
DYNLRB1 (upstream_gene_variant)	2
AL136173.1 (upstream_gene_variant)	2
DYNLRB1 (downstream_gene_variant)	2
MRPS11 (splice_acceptor_variant&intron_variant)	2
MGAT5 (upstream_gene_variant)	2
KLHL25 (5_prime_UTR_variant)	2
KLHL25 (non_coding_transcript_exon_variant)	2
AC021739.3 (upstream_gene_variant)	2
KLHL25 (downstream_gene_variant)	2
KLHL25 (3_prime_UTR_variant)	2
RNU6-1280P (downstream_gene_variant)	2
MAPRE1 (5_prime_UTR_variant)	2
AC091167.2 (upstream_gene_variant)	2
HM13 (splice_donor_variant&intron_variant)	2
TPX2 (splice_region_variant&intron_variant)	2
AC012306.3 (downstream_gene_variant)	2
SLCO3A1 (splice_acceptor_variant&intron_variant)	2
AC105109.1-SLCO3A1 (intergenic_region)	2
POLR2D (5_prime_UTR_variant)	2
VPS33B-DT (intron_variant)	2
AMMECR1L (downstream_gene_variant)	2
AMMECR1L (3_prime_UTR_variant)	2
VPS33B (5_prime_UTR_variant)	2
AC012306.4 (upstream_gene_variant)	2
AC012306.2 (non_coding_transcript_exon_variant)	2
AMMECR1L (upstream_gene_variant)	2
SAP130 (splice_region_variant&intron_variant)	2
UGGT1 (splice_donor_variant&intron_variant)	2
TPX2 (synonymous_variant)	2
VPS33B (3_prime_UTR_variant)	2
AC108059.4 (non_coding_transcript_exon_variant)	2
PDRG1 (splice_region_variant&intron_variant)	2
AC108059.1 (upstream_gene_variant)	2
PRC1 (intron_variant)	2
TM9SF4 (5_prime_UTR_variant)	2
PRC1 (missense_variant)	2
UGGT1 (upstream_gene_variant)	2
TM9SF4 (upstream_gene_variant)	2
TM9SF4 (intron_variant)	2
BCL2L1 (5_prime_UTR_variant)	2
AC116903.1 (downstream_gene_variant)	2
POLR2D (intron_variant)	2
POLR2D (splice_donor_variant&intron_variant)	2
MCTP2 (3_prime_UTR_variant)	2
IWS1 (splice_donor_variant&intron_variant)	2
MRPL37 (intron_variant)	2
CHD2 (synonymous_variant)	2
IWS1 (downstream_gene_variant)	2
CYB5RL (upstream_gene_variant)	2
AC013394.1 (downstream_gene_variant)	2
LIMS2 (non_coding_transcript_exon_variant)	2
MRPL37 (upstream_gene_variant)	2
AL357673.1 (upstream_gene_variant)	2
HM13-AS1 (downstream_gene_variant)	2
RNU6-384P (upstream_gene_variant)	2
HM13-AL110115.2 (intergenic_region)	2
WDR33 (splice_region_variant&intron_variant)	2
AL110115.2 (upstream_gene_variant)	2
RNY4P7 (upstream_gene_variant)	2
AL357673.1 (intron_variant)	2
CYB5RL (intron_variant)	2
AC091544.5 (intron_variant)	2
FAM174B (3_prime_UTR_variant)	2
AC006011.2 (upstream_gene_variant)	2
FAM174B (downstream_gene_variant)	2
POLR2D (non_coding_transcript_exon_variant)	2
TM9SF4 (splice_acceptor_variant&intron_variant)	2
AC108059.3 (upstream_gene_variant)	2
TTLL13P (upstream_gene_variant)	2
NGRN (3_prime_UTR_variant)	2
AC103739.1 (non_coding_transcript_exon_variant)	2
AC103739.1 (downstream_gene_variant)	2
LRRC42 (missense_variant)	2
LRRC42 (intron_variant)	2
SMPD4 (splice_region_variant&intron_variant)	2
IQGAP1 (synonymous_variant)	2
SMPD4 (splice_acceptor_variant&intron_variant)	2
MZT2B (5_prime_UTR_variant)	2
BAK1P1 (upstream_gene_variant)	2
AC018946.1 (downstream_gene_variant)	2
LRRC42 (upstream_gene_variant)	2
COMMD7 (intron_variant)	2
RCCD1 (downstream_gene_variant)	2
AC091167.1 (downstream_gene_variant)	2
AC091167.2 (downstream_gene_variant)	2
NGRN (downstream_gene_variant)	2
NGRN (intron_variant)	2
AC091167.6 (upstream_gene_variant)	2
FO393400.1 (5_prime_UTR_variant)	2
FO393400.1 (non_coding_transcript_exon_variant)	2
COMMD7 (upstream_gene_variant)	2
NGRN (upstream_gene_variant)	2
NGRN (non_coding_transcript_exon_variant)	2
COMMD7 (5_prime_UTR_variant)	2
AC103739.2 (downstream_gene_variant)	2
POTEF (missense_variant)	2
ASXL1 (splice_acceptor_variant&intron_variant)	2
POTEF (3_prime_UTR_variant)	2
RCCD1 (non_coding_transcript_exon_variant)	2
AC068831.2 (downstream_gene_variant)	2
HDDC3 (3_prime_UTR_variant)	2
AL353898.1 (downstream_gene_variant)	2
AC017079.2 (non_coding_transcript_exon_variant)	2
RSL24D1P6 (downstream_gene_variant)	2
HDDC3 (downstream_gene_variant)	2
MAN2A2 (3_prime_UTR_variant)	2
TSPY26P (downstream_gene_variant)	2
TMEM59 (upstream_gene_variant)	2
MAN2A2 (5_prime_UTR_variant)	2
MAN2A2 (5_prime_UTR_premature_start_codon_gain_variant)	2
ISCA1P6-AC012451.1 (intergenic_region)	2
ISCA1P6 (upstream_gene_variant)	2
MIR1825 (upstream_gene_variant)	2
POFUT1 (3_prime_UTR_variant)	2
FURIN (missense_variant)	2
TMEM59 (splice_region_variant&intron_variant)	2
AL353898.3 (non_coding_transcript_exon_variant)	2
BLM (intron_variant)	2
TMEM59 (intron_variant)	2
AL121583.1 (downstream_gene_variant)	2
ASXL1 (5_prime_UTR_variant)	2
TMEM204 (intron_variant)	2
TMEM204 (splice_region_variant&intron_variant)	2
AL031708.1 (intron_variant)	2
SLC35D1 (upstream_gene_variant)	2
NOP56 (5_prime_UTR_variant)	2
NOP56 (synonymous_variant)	2
MFSD9 (missense_variant)	2
IL12RB2 (non_coding_transcript_exon_variant)	2
IL12RB2 (splice_acceptor_variant&intron_variant)	2
SLC35D1-C1orf141 (intergenic_region)	2
CORO7-PAM16 (splice_acceptor_variant&intron_variant)	2
CORO7 (splice_acceptor_variant&intron_variant)	2
IDH3B (splice_donor_variant&intron_variant)	2
TMEM182 (3_prime_UTR_variant)	2
TMEM182 (downstream_gene_variant)	2
IDH3B (splice_acceptor_variant&intron_variant)	2
WDR78 (upstream_gene_variant)	2
IDH3B (non_coding_transcript_exon_variant)	2
MRPS9 (splice_region_variant&intron_variant)	2
IDH3B (splice_region_variant&intron_variant)	2
SLC35D1 (intron_variant)	2
TFAP4 (3_prime_UTR_variant)	2
TFAP4 (non_coding_transcript_exon_variant)	2
VPS16 (splice_acceptor_variant&intron_variant)	2
SLC35D1 (3_prime_UTR_variant)	2
MIER1-SLC35D1 (intergenic_region)	2
PTPRA (splice_donor_variant&intron_variant)	2
PTPRA (5_prime_UTR_variant)	2
IL12RB2 (3_prime_UTR_variant)	2
DNAJA3 (splice_acceptor_variant&intron_variant)	2
SLC9A2 (downstream_gene_variant)	2
RNU6-387P (upstream_gene_variant)	2
CNOT11-RNF149 (intergenic_region)	2
GADD45A (intron_variant)	2
SIRPG (splice_donor_variant&intron_variant)	2
SIRPG (missense_variant)	2
RNF149 (missense_variant)	2
ANKS3 (intron_variant)	2
STK35 (synonymous_variant)	2
NUDT16L1 (downstream_gene_variant)	2
NUDT16L1 (3_prime_UTR_variant)	2
NUDT16L1 (splice_region_variant&intron_variant)	2
NUDT16L1 (5_prime_UTR_variant)	2
AL049650.2 (downstream_gene_variant)	2
MGRN1 (5_prime_UTR_variant)	2
C16orf96-UBALD1 (intergenic_region)	2
IL18R1 (splice_acceptor_variant&intron_variant)	2
IL18R1 (splice_region_variant&intron_variant)	2
ZNF343 (downstream_gene_variant)	2
IL18R1 (3_prime_UTR_variant)	2
HMOX2 (5_prime_UTR_variant)	2
NMRAL1 (non_coding_transcript_exon_variant)	2
ZNF343 (3_prime_UTR_variant)	2
SERBP1 (non_coding_transcript_exon_variant)	2
SERBP1 (splice_donor_variant&intron_variant)	2
MIER1 (5_prime_UTR_variant)	2
MRPS9-AS1 (downstream_gene_variant)	2
TBC1D8-CNOT11 (intergenic_region)	2
TIGD7 (5_prime_UTR_variant)	2
ZNF174 (intron_variant)	2
PDE4B (non_coding_transcript_exon_variant)	2
ZSCAN32 (5_prime_UTR_variant)	2
AC009505.1 (downstream_gene_variant)	2
NCK2 (3_prime_UTR_variant)	2
ITPA (non_coding_transcript_exon_variant)	2
ITPA (splice_region_variant&intron_variant)	2
UXS1 (3_prime_UTR_variant)	2
LEPR (missense_variant)	2
AC004232.1 (upstream_gene_variant)	2
TIGD7 (non_coding_transcript_exon_variant)	2
AC018878.1 (downstream_gene_variant)	2
MRPS9-AS1 (non_coding_transcript_exon_variant)	2
LEPROT (5_prime_UTR_variant)	2
TIGD7 (downstream_gene_variant)	2
C20orf27 (5_prime_UTR_variant)	2
TIGD7 (missense_variant)	2
AC092106.1 (non_coding_transcript_exon_variant)	2
ZNF263 (splice_donor_variant&intron_variant)	2
AJ003147.3 (non_coding_transcript_exon_variant)	2
AL109804.1 (intron_variant)	2
RPL22P8-AC009963.3 (intergenic_region)	2
MIR3671 (downstream_gene_variant)	2
RPL22P8 (downstream_gene_variant)	2
FHL2 (3_prime_UTR_variant)	2
AC108058.1 (upstream_gene_variant)	2
C2orf49 (downstream_gene_variant)	2
PDE4B (splice_donor_variant&intron_variant)	2
MRPS26 (intron_variant)	2
CREBBP (missense_variant)	2
MRPS26-OXT (intergenic_region)	2
CREBBP (3_prime_UTR_variant)	2
TRAP1 (splice_region_variant&intron_variant)	2
UBOX5 (missense_variant)	2
TRAP1 (non_coding_transcript_exon_variant)	2
TGFBRAP1 (downstream_gene_variant)	2
TGFBRAP1 (3_prime_UTR_variant)	2
TGFBRAP1 (splice_donor_variant&intron_variant)	2
UBOX5 (synonymous_variant)	2
UBOX5-AS1 (downstream_gene_variant)	2
TGFBRAP1 (splice_region_variant&intron_variant)	2
AC004494.1 (downstream_gene_variant)	2
NLRC3 (splice_donor_variant&intron_variant)	2
NLRC3 (3_prime_UTR_variant)	2
CLUAP1 (3_prime_UTR_variant)	2
CLUAP1 (intron_variant)	2
LZTS3 (3_prime_UTR_variant)	2
PDE4B (synonymous_variant)	2
CLUAP1 (5_prime_UTR_variant)	2
CLUAP1 (non_coding_transcript_exon_variant)	2
C2orf49-FHL2 (intergenic_region)	2
CNOT11 (non_coding_transcript_exon_variant)	2
NSFL1C (upstream_gene_variant)	2
MAVS (downstream_gene_variant)	2
CHMP2A-UBE2M (intergenic_region)	2
CIITA (missense_variant)	2
SLC27A5 (upstream_gene_variant)	2
TRIM28 (intron_variant)	2
TRIM28 (upstream_gene_variant)	2
TRIM28 (5_prime_UTR_variant)	2
NUBP1 (splice_acceptor_variant&intron_variant)	2
RN7SL525P (upstream_gene_variant)	2
ATF7IP2 (missense_variant)	2
CHMP2A (splice_donor_variant&intron_variant)	2
ATF7IP2 (5_prime_UTR_variant)	2
CHMP2A (downstream_gene_variant)	2
LIPT1 (non_coding_transcript_exon_variant)	2
ZCCHC3 (synonymous_variant)	2
UBE2M (upstream_gene_variant)	2
UBE2M (intron_variant)	2
AC092587.1 (5_prime_UTR_variant)	2
AC087190.3 (downstream_gene_variant)	2
MZF1 (non_coding_transcript_exon_variant)	2
LIPT1 (splice_region_variant&intron_variant)	2
MITD1 (non_coding_transcript_exon_variant)	2
AC022167.3 (downstream_gene_variant)	2
USP7 (5_prime_UTR_variant)	2
AC022167.3 (splice_donor_variant&intron_variant)	2
ZRANB2-AS1 (non_coding_transcript_exon_variant)	2
RNU6-1337P (downstream_gene_variant)	2
DEXI (5_prime_UTR_variant)	2
SLC27A5 (3_prime_UTR_variant)	2
ZNF446 (3_prime_UTR_variant)	2
UNC50 (5_prime_UTR_premature_start_codon_gain_variant)	2
AC012313.1 (non_coding_transcript_exon_variant)	2
TXNDC11 (upstream_gene_variant)	2
CRYZ (intron_variant)	2
TXNDC11 (splice_acceptor_variant&intron_variant)	2
TXNDC11 (synonymous_variant)	2
CRYZ (synonymous_variant)	2
SNN (3_prime_UTR_variant)	2
CRYZ (3_prime_UTR_variant)	2
LITAF (missense_variant)	2
ZNF584 (missense_variant)	2
SOCS1 (intron_variant)	2
ZNF132 (missense_variant)	2
ZNF324B (missense_variant)	2
CLEC16A (3_prime_UTR_variant)	2
AC012313.7 (downstream_gene_variant)	2
ZNF446 (5_prime_UTR_variant)	2
ZNF446 (intron_variant)	2
AC019097.1 (upstream_gene_variant)	2
ZNF446 (missense_variant)	2
CLEC16A (splice_acceptor_variant&intron_variant)	2
DEXI (upstream_gene_variant)	2
DEXI (5_prime_UTR_premature_start_codon_gain_variant)	2
USP7 (non_coding_transcript_exon_variant)	2
NRSN2 (intron_variant)	2
AC020663.5 (intron_variant)	2
SDCBP2 (intron_variant)	2
ACTG1P3 (non_coding_transcript_exon_variant)	2
ANKRD13C (downstream_gene_variant)	2
NAGPA (synonymous_variant)	2
PDCL3 (intron_variant)	2
SDCBP2 (synonymous_variant)	2
PDCL3 (splice_acceptor_variant&intron_variant)	2
PPL (upstream_gene_variant)	2
SDCBP2 (upstream_gene_variant)	2
UBN1 (non_coding_transcript_exon_variant)	2
AL136531.3 (downstream_gene_variant)	2
GLYR1 (5_prime_UTR_variant)	2
SDCBP2-AS1 (upstream_gene_variant)	2
TRIB3 (splice_region_variant&intron_variant)	2
LRRC40 (upstream_gene_variant)	2
AC020663.3 (upstream_gene_variant)	2
GLYR1 (splice_donor_variant&intron_variant)	2
GLYR1 (synonymous_variant)	2
FKBP1A (non_coding_transcript_exon_variant)	2
FKBP1A-NSFL1C (intergenic_region)	2
RPL31 (3_prime_UTR_variant)	2
LRRC40 (splice_region_variant&intron_variant)	2
NSFL1C (splice_region_variant&intron_variant)	2
ROGDI (intron_variant)	2
NSFL1C (5_prime_UTR_variant)	2
ANKRD13C (splice_region_variant&intron_variant)	2
AL110114.1 (downstream_gene_variant)	2
FAM110A (3_prime_UTR_variant)	2
HHLA3 (downstream_gene_variant)	2
TRIB3 (synonymous_variant)	2
AC022167.1 (intron_variant)	2
RBCK1 (non_coding_transcript_exon_variant)	2
RBCK1 (synonymous_variant)	2
TXNDC9 (splice_region_variant&intron_variant)	2
TXNDC9 (splice_donor_variant&intron_variant)	2
AC012173.1 (intron_variant)	2
TXNDC9 (5_prime_UTR_variant)	2
TBC1D20 (downstream_gene_variant)	2
TMEM186 (upstream_gene_variant)	2
EIF5B (splice_donor_variant&intron_variant)	2
EIF5B (splice_acceptor_variant&intron_variant)	2
ABAT (splice_region_variant&intron_variant)	2
CASP3P1 (non_coding_transcript_exon_variant)	2
REV1 (3_prime_UTR_variant)	2
AC007224.2-ABAT (intergenic_region)	2
AC007224.2 (downstream_gene_variant)	2
AL121747.1 (upstream_gene_variant)	2
CSNK2A1 (missense_variant)	2
AFF3 (downstream_gene_variant)	2
HHLA3 (intron_variant)	2
FAM110A (5_prime_UTR_variant)	2
ALG1 (3_prime_UTR_variant)	2
AC108134.2 (non_coding_transcript_exon_variant)	2
AL353194.1 (non_coding_transcript_exon_variant)	2
CRAMP1 (downstream_gene_variant)	2
ITGB3BP (splice_region_variant&intron_variant)	2
MKKS (splice_donor_variant&intron_variant)	2
AL034430.2 (downstream_gene_variant)	2
NTHL1 (upstream_gene_variant)	2
NTHL1 (downstream_gene_variant)	2
NPW (upstream_gene_variant)	2
ZNF598 (5_prime_UTR_variant)	2
RN7SL219P (upstream_gene_variant)	2
ZNF598 (splice_region_variant&intron_variant)	2
ZNF598 (intron_variant)	2
ZC3H8 (splice_donor_variant&intron_variant)	2
ZNF598 (missense_variant)	2
ITGB3BP (splice_region_variant)	2
ESF1 (missense_variant)	2
ZC3H8 (non_coding_transcript_exon_variant)	2
AC005606.1 (non_coding_transcript_exon_variant)	2
ITGB3BP (splice_region_variant&non_coding_transcript_exon_variant)	2
AC005606.2 (upstream_gene_variant)	2
