	Selected	N	n	.
HP_SEVERE_POSTNATAL_GROWTH_RETARDATION	True	32	27	0.84375
HP_FAILURE_TO_THRIVE_SECONDARY_TO_RECURRENT_INFECTIONS	True	7	7	1.0
HP_FEEDING_DIFFICULTIES_IN_INFANCY	True	513	443	0.8635477582846004
HP_DISPROPORTIONATE_SHORT_LIMB_SHORT_STATURE	True	92	77	0.8369565217391305
HP_ADIPOSE_TISSUE_LOSS	True	27	23	0.8518518518518519
HP_SEVERE_SHORT_LIMB_DWARFISM	True	5	5	1.0
HP_POSTNATAL_GROWTH_RETARDATION	True	176	150	0.8522727272727273
HP_RHIZOMELIA	True	58	49	0.8448275862068966
HP_CHILDHOOD_ONSET_TRUNCAL_OBESITY	True	5	4	0.8
HP_NEONATAL_SHORT_LIMB_SHORT_STATURE	False	12	8	0.6666666666666666
HP_GENERALIZED_NEONATAL_HYPOTONIA	True	19	16	0.8421052631578947
HP_MUSCULAR_HYPOTONIA_OF_THE_TRUNK	True	204	174	0.8529411764705882
HP_GENERALIZED_LYMPHADENOPATHY	True	6	6	1.0
HP_ACUTE_RHABDOMYOLYSIS	True	5	5	1.0
HP_DISTAL_LOWER_LIMB_AMYOTROPHY	True	29	26	0.896551724137931
HP_INFANTILE_MUSCULAR_HYPOTONIA	False	192	145	0.7552083333333334
HP_INTRINSIC_HAND_MUSCLE_ATROPHY	True	13	12	0.9230769230769231
HP_DISTAL_UPPER_LIMB_MUSCLE_WEAKNESS	True	18	17	0.9444444444444444
HP_TIBIALIS_MUSCLE_WEAKNESS	True	5	4	0.8
HP_EXERCISE_INDUCED_MUSCLE_STIFFNESS	True	5	5	1.0
HP_MUSCLE_HYPERTROPHY_OF_THE_LOWER_EXTREMITIES	True	52	44	0.8461538461538461
HP_LEG_MUSCLE_STIFFNESS	True	13	12	0.9230769230769231
HP_PROXIMAL_MUSCLE_WEAKNESS_IN_LOWER_LIMBS	True	42	39	0.9285714285714286
HP_PROXIMAL_MUSCLE_WEAKNESS_IN_UPPER_LIMBS	True	42	37	0.8809523809523809
HP_HYPOPLASIA_OF_THE_MUSCULATURE	True	12	10	0.8333333333333334
HP_WEAKNESS_OF_THE_INTRINSIC_HAND_MUSCLES	True	21	17	0.8095238095238095
HP_EXERCISE_INDUCED_MUSCLE_FATIGUE	False	15	8	0.5333333333333333
HP_ABDOMINAL_WALL_MUSCLE_WEAKNESS	True	12	11	0.9166666666666666
HP_INCREASED_CONNECTIVE_TISSUE	True	27	23	0.8518518518518519
HP_FOOT_DORSIFLEXOR_WEAKNESS	True	75	63	0.84
HP_DIFFICULTY_RUNNING	True	40	35	0.875
HP_PERONEAL_MUSCLE_ATROPHY	False	8	6	0.75
HP_INCREASED_MUSCLE_GLYCOGEN_CONTENT	True	9	8	0.8888888888888888
HP_DISTAL_LOWER_LIMB_MUSCLE_WEAKNESS	False	54	43	0.7962962962962963
HP_GENERALIZED_LIMB_MUSCLE_ATROPHY	True	19	16	0.8421052631578947
HP_INCREASED_MUSCLE_LIPID_CONTENT	False	30	18	0.6
HP_INFANTILE_AXIAL_HYPOTONIA	False	40	31	0.775
HP_PROGRESSIVE_DISTAL_MUSCLE_WEAKNESS	True	11	9	0.8181818181818182
HP_GENERALIZED_LIPODYSTROPHY	True	6	5	0.8333333333333334
HP_DECREASED_ACHILLES_REFLEX	False	7	5	0.7142857142857143
HP_PROGRESSIVE_PROXIMAL_MUSCLE_WEAKNESS	False	20	15	0.75
HP_WEAKNESS_OF_LONG_FINGER_EXTENSOR_MUSCLES	False	19	15	0.7894736842105263
HP_ALVEOLAR_RIDGE_OVERGROWTH	True	9	8	0.8888888888888888
HP_SPEECH_ARTICULATION_DIFFICULTIES	False	28	22	0.7857142857142857
HP_CHRONIC_ORAL_CANDIDIASIS	True	16	16	1.0
HP_MEDIAN_CLEFT_PALATE	False	20	14	0.7
HP_ANTERIOR_OPEN_BITE_MALOCCLUSION	False	14	8	0.5714285714285714
HP_APLASIA_HYPOPLASIA_INVOLVING_THE_PELVIS	False	61	47	0.7704918032786885
HP_APLASIA_HYPOPLASIA_OF_THE_PUBIC_BONE	False	16	11	0.6875
HP_ABNORMAL_OSSIFICATION_OF_THE_PUBIC_BONE	False	5	3	0.6
HP_ABNORMAL_PELVIS_BONE_OSSIFICATION	False	12	9	0.75
HP_ABNORMAL_OSSIFICATION_INVOLVING_THE_FEMORAL_HEAD_AND_NECK	False	11	8	0.7272727272727273
HP_APLASIA_HYPOPLASIA_INVOLVING_THE_FEMORAL_HEAD_AND_NECK	False	40	31	0.775
HP_DIAPHRAGMATIC_EVENTRATION	True	11	10	0.9090909090909091
HP_DIAPHRAGMATIC_WEAKNESS	False	15	11	0.7333333333333333
HP_APLASIA_HYPOPLASIA_INVOLVING_THE_SKELETON	True	1053	885	0.8404558404558404
HP_APLASIA_HYPOPLASIA_INVOLVING_THE_SINUSES	False	18	13	0.7222222222222222
HP_APLASIA_HYPOPLASIA_AFFECTING_BONES_OF_THE_AXIAL_SKELETON	True	799	676	0.8460575719649562
HP_MIXED_HYPO_AND_HYPERPIGMENTATION_OF_THE_SKIN	True	8	7	0.875
HP_ABNORMAL_ADIPOSE_TISSUE_MORPHOLOGY	False	200	157	0.785
HP_LIPODYSTROPHY	True	106	89	0.839622641509434
HP_INCREASED_ADIPOSE_TISSUE	False	9	7	0.7777777777777778
HP_ABNORMALITY_OF_THE_MUSCULATURE_OF_THE_LIMBS	True	472	383	0.8114406779661016
HP_UPPER_LIMB_AMYOTROPHY	True	45	36	0.8
HP_OSTEOLYSIS_INVOLVING_BONES_OF_THE_FEET	False	11	8	0.7272727272727273
HP_DUPLICATION_INVOLVING_BONES_OF_THE_FEET	True	109	101	0.926605504587156
HP_SYNOSTOSIS_INVOLVING_BONES_OF_THE_LOWER_LIMBS	True	29	24	0.8275862068965517
HP_DEPLETION_OF_MITOCHONDRIAL_DNA_IN_MUSCLE_TISSUE	True	9	9	1.0
HP_SUPERNUMERARY_BONES_OF_THE_AXIAL_SKELETON	True	25	22	0.88
HP_ABNORMAL_CEREBRAL_ARTERY_MORPHOLOGY	True	61	56	0.9180327868852459
HP_ABNORMAL_CALCIFICATION_OF_THE_CARPAL_BONES	True	5	5	1.0
HP_JOINT_CONTRACTURE_OF_THE_5TH_FINGER	True	10	9	0.9
HP_PSEUDOEPIPHYSES_OF_THE_METACARPALS	True	8	8	1.0
HP_DEVIATION_OF_THE_4TH_FINGER	False	6	4	0.6666666666666666
HP_ABNORMAL_3RD_FINGER_PHALANX_MORPHOLOGY	True	5	4	0.8
HP_DEVIATION_OF_THE_3RD_FINGER	False	12	6	0.5
HP_APLASIA_OF_THE_FINGERS	False	66	37	0.5606060606060606
HP_ULNAR_DEVIATION_OF_THE_2ND_FINGER	True	6	5	0.8333333333333334
HP_ULNAR_DEVIATION_OF_FINGER	True	33	27	0.8181818181818182
HP_RADIAL_DEVIATION_OF_THE_2ND_FINGER	False	7	5	0.7142857142857143
HP_DEVIATION_OF_THE_2ND_FINGER	True	16	14	0.875
HP_JOINT_CONTRACTURE_OF_THE_HAND	True	225	188	0.8355555555555556
HP_DEVIATION_OF_THE_HAND_OR_OF_FINGERS_OF_THE_HAND	True	407	345	0.8476658476658476
HP_RADIAL_DEVIATION_OF_THE_HAND_OR_OF_FINGERS_OF_THE_HAND	False	67	53	0.7910447761194029
HP_RADIAL_DEVIATION_OF_THE_HAND	True	10	10	1.0
HP_ULNAR_DEVIATION_OF_THE_HAND	True	16	14	0.875
HP_ABNORMALITY_OF_THE_PHALANGES_OF_THE_2ND_FINGER	False	12	8	0.6666666666666666
HP_ABNORMALITY_OF_THE_MIDDLE_PHALANX_OF_THE_2ND_FINGER	False	8	5	0.625
HP_APLASIA_HYPOPLASIA_OF_THE_PHALANGES_OF_THE_2ND_FINGER	False	10	7	0.7
HP_ABNORMALITY_OF_THE_HAIRLINE	True	213	172	0.8075117370892019
HP_SHORT_MIDDLE_PHALANX_OF_THE_2ND_FINGER	True	5	4	0.8
HP_ABNORMALITY_OF_THE_VESTIBULOCOCHLEAR_NERVE	True	7	6	0.8571428571428571
HP_ASTROCYTOMA	True	22	21	0.9545454545454546
HP_RETINAL_HAMARTOMA	False	22	16	0.7272727272727273
HP_FLEXION_CONTRACTURE_OF_THUMB	False	6	3	0.5
HP_APLASIA_HYPOPLASIA_OF_THE_THUMB	False	126	90	0.7142857142857143
HP_DEVIATION_OF_THE_THUMB	True	38	35	0.9210526315789473
HP_DUPLICATION_OF_THE_DISTAL_PHALANX_OF_THE_THUMB	True	7	7	1.0
HP_ABNORMALITY_OF_THE_DISTAL_PHALANX_OF_THE_THUMB	True	28	25	0.8928571428571429
HP_ABNORMALITY_OF_THE_PROXIMAL_PHALANX_OF_THE_THUMB	False	8	5	0.625
HP_APLASIA_HYPOPLASIA_OF_THE_PROXIMAL_PHALANX_OF_THE_THUMB	False	5	2	0.4
HP_APLASIA_HYPOPLASIA_OF_THE_DISTAL_PHALANX_OF_THE_THUMB	True	9	9	1.0
HP_APLASIA_HYPOPLASIA_OF_THE_PHALANGES_OF_THE_THUMB	False	41	31	0.7560975609756098
HP_PARTIAL_ABSENCE_OF_THUMB	False	9	5	0.5555555555555556
HP_SHORT_PHALANX_OF_THE_THUMB	True	31	25	0.8064516129032258
HP_CARPAL_SYNOSTOSIS	True	34	29	0.8529411764705882
HP_CHILBLAINS	True	7	7	1.0
HP_ABNORMALITY_OF_THE_EPIDIDYMIS	False	12	9	0.75
HP_PAPILLARY_CYSTADENOMA_OF_THE_EPIDIDYMIS	True	6	5	0.8333333333333334
HP_ADENOMA_SEBACEUM	False	21	15	0.7142857142857143
HP_SHAGREEN_PATCH	True	5	4	0.8
HP_DENTAL_ENAMEL_PITS	False	6	4	0.6666666666666666
HP_ABNORMALITY_OF_THE_SUBUNGUAL_REGION	True	10	8	0.8
HP_BLADDER_NEOPLASM	True	35	33	0.9428571428571428
HP_NEOPLASM_OF_STRIATED_MUSCLE	True	28	25	0.8928571428571429
HP_CARDIAC_RHABDOMYOMA	True	7	6	0.8571428571428571
HP_CEREBRAL_HAMARTOMA	False	16	12	0.75
HP_GLIOMA	True	44	41	0.9318181818181818
HP_ABNORMALITY_OF_THE_ANTIHELIX	True	29	25	0.8620689655172413
HP_LARGE_EARLOBE	True	21	19	0.9047619047619048
HP_APLASIA_OF_THE_PECTORALIS_MAJOR_MUSCLE	False	5	2	0.4
HP_ANKYLOBLEPHARON	False	14	11	0.7857142857142857
HP_POPLITEAL_PTERYGIUM	False	6	4	0.6666666666666666
HP_LIMB_PAIN	False	31	24	0.7741935483870968
HP_LOW_HANGING_COLUMELLA	True	22	19	0.8636363636363636
HP_APLASIA_HYPOPLASIA_OF_THE_PHALANGES_OF_THE_HAND	True	231	187	0.8095238095238095
HP_SYMPHALANGISM_AFFECTING_THE_PHALANGES_OF_THE_HAND	False	16	10	0.625
HP_TRIANGULAR_SHAPED_PHALANGES_OF_THE_HAND	False	192	146	0.7604166666666666
HP_ABSENT_THUMB	False	44	21	0.4772727272727273
HP_SHORT_THUMB	False	98	71	0.7244897959183674
HP_PERIANAL_ABSCESS	True	6	5	0.8333333333333334
HP_TERATOMA	True	6	6	1.0
HP_BRANCHIAL_ANOMALY	True	14	13	0.9285714285714286
HP_BRANCHIAL_FISTULA	True	8	8	1.0
HP_BRANCHIAL_CYST	True	5	4	0.8
HP_SUPERNUMERARY_SPLEENS	True	84	70	0.8333333333333334
HP_MATERNAL_DIABETES	False	38	23	0.6052631578947368
HP_APLASIA_OF_THE_PHALANGES_OF_THE_HAND	False	13	9	0.6923076923076923
HP_NEPHROGENIC_DIABETES_INSIPIDUS	True	7	6	0.8571428571428571
HP_ABNORMALITY_OF_UPPER_LIMB_METAPHYSIS	False	16	11	0.6875
HP_ABNORMALITY_OF_UPPER_LIMB_JOINT	True	454	390	0.8590308370044053
HP_ABNORMALITY_OF_THE_ELBOW	True	237	209	0.8818565400843882
HP_APLASIA_HYPOPLASIA_OF_THE_EXTREMITIES	True	644	530	0.8229813664596274
HP_LOWER_LIMB_UNDERGROWTH	False	9	7	0.7777777777777778
HP_APLASIA_INVOLVING_BONES_OF_THE_LOWER_LIMBS	True	10	9	0.9
HP_UPPER_LIMB_UNDERGROWTH	True	84	69	0.8214285714285714
HP_APLASIA_INVOLVING_BONES_OF_THE_EXTREMITIES	False	18	14	0.7777777777777778
HP_LIMB_UNDERGROWTH	True	225	192	0.8533333333333334
HP_PHOCOMELIA	True	7	6	0.8571428571428571
HP_PERIPHERAL_NEUROPATHY	True	601	482	0.8019966722129783
HP_ABNORMAL_DISTAL_PHALANX_MORPHOLOGY_OF_FINGER	False	179	142	0.7932960893854749
HP_ABNORMAL_MIDDLE_PHALANX_MORPHOLOGY_OF_THE_HAND	False	54	42	0.7777777777777778
HP_ABNORMAL_PROXIMAL_PHALANX_MORPHOLOGY_OF_THE_HAND	False	25	19	0.76
HP_APLASIA_HYPOPLASIA_OF_THE_DISTAL_PHALANGES_OF_THE_HAND	True	139	114	0.8201438848920863
HP_BROAD_DISTAL_PHALANX_OF_FINGER	False	22	13	0.5909090909090909
HP_SYMPHALANGISM_OF_MIDDLE_PHALANX_OF_FINGER	False	5	2	0.4
HP_APLASIA_HYPOPLASIA_OF_THE_PROXIMAL_PHALANGES_OF_THE_HAND	False	13	9	0.6923076923076923
HP_SIMPLIFIED_GYRAL_PATTERN	True	48	42	0.875
HP_DUPLICATION_OF_THE_DISTAL_PHALANX_OF_HAND	True	13	12	0.9230769230769231
HP_TRICHORRHEXIS_NODOSA	False	8	5	0.625
HP_ABNORMALITY_OF_HAIR_PIGMENTATION	False	110	87	0.7909090909090909
HP_ABNORMALITY_OF_SECONDARY_SEXUAL_HAIR	False	66	45	0.6818181818181818
HP_LOCALIZED_HIRSUTISM	False	12	8	0.6666666666666666
HP_HIGH_ANTERIOR_HAIRLINE	True	44	40	0.9090909090909091
HP_UNDERDEVELOPED_SUPRAORBITAL_RIDGES	True	57	46	0.8070175438596491
HP_ANOTIA	True	11	10	0.9090909090909091
HP_THICKENED_EARS	True	9	8	0.8888888888888888
HP_ABNORMALITY_OF_THE_CRUS_OF_THE_HELIX	False	8	4	0.5
HP_ABNORMALITY_OF_THE_ANTITRAGUS	True	7	6	0.8571428571428571
HP_PROMINENT_EAR_HELIX	True	6	6	1.0
HP_APLASIA_HYPOPLASIA_OF_THE_EARLOBES	True	42	38	0.9047619047619048
HP_UPLIFTED_EARLOBE	True	11	10	0.9090909090909091
HP_ABNORMAL_TEMPORAL_BONE_MORPHOLOGY	False	5	2	0.4
HP_ABNORMALITY_OF_THE_TRAGUS	True	10	8	0.8
HP_APLASIA_HYPOPLASIA_OF_THE_TRAGUS	True	6	5	0.8333333333333334
HP_CYCLOPIA	False	20	11	0.55
HP_ANISOCORIA	True	6	6	1.0
HP_PERSISTENT_PUPILLARY_MEMBRANE	True	5	4	0.8
HP_ECTOPIA_PUPILLAE	False	19	15	0.7894736842105263
HP_APLASIA_HYPOPLASIA_INVOLVING_THE_NOSE	False	97	76	0.7835051546391752
HP_EPIPHORA	False	16	11	0.6875
HP_THICK_NASAL_ALAE	True	19	17	0.8947368421052632
HP_ABNORMALITY_OF_THE_COLUMELLA	True	51	43	0.8431372549019608
HP_SINGLE_NARIS	False	20	13	0.65
HP_APLASIA_HYPOPLASIA_OF_THE_NASAL_SEPTUM	False	5	3	0.6
HP_MANDIBULAR_APLASIA	False	14	9	0.6428571428571429
HP_DUPLICATION_OF_THUMB_PHALANX	False	53	30	0.5660377358490566
HP_COMPLETE_DUPLICATION_OF_PHALANX_OF_HAND	True	14	14	1.0
HP_PARTIAL_DUPLICATION_OF_THE_PHALANX_OF_HAND	False	39	16	0.41025641025641024
HP_PARTIAL_DUPLICATION_OF_THE_DISTAL_PHALANGES_OF_THE_HAND	True	6	5	0.8333333333333334
HP_ABNORMALITY_OF_THE_1ST_METACARPAL	False	32	24	0.75
HP_ABNORMALITY_OF_THE_2ND_METACARPAL	True	6	5	0.8333333333333334
HP_ABNORMALITY_OF_THE_4TH_METACARPAL	False	18	13	0.7222222222222222
HP_ABNORMALITY_OF_THE_5TH_METACARPAL	False	13	10	0.7692307692307693
HP_SHORT_1ST_METACARPAL	False	21	16	0.7619047619047619
HP_APLASIA_HYPOPLASIA_OF_THE_2ND_METACARPAL	True	5	4	0.8
HP_APLASIA_HYPOPLASIA_OF_THE_4TH_METACARPAL	True	15	12	0.8
HP_APLASIA_HYPOPLASIA_OF_THE_5TH_METACARPAL	False	9	6	0.6666666666666666
HP_APLASIA_OF_METACARPAL_BONES	False	9	7	0.7777777777777778
HP_DEVIATION_OF_THE_HALLUX	True	82	74	0.9024390243902439
HP_ABNORMALITY_OF_THE_DISTAL_PHALANX_OF_THE_HALLUX	False	6	4	0.6666666666666666
HP_ABNORMALITY_OF_THE_FIRST_METATARSAL_BONE	False	10	7	0.7
HP_ABNORMALITY_OF_THE_PHALANGES_OF_THE_HALLUX	False	38	27	0.7105263157894737
HP_APLASIA_HYPOPLASIA_OF_THE_PHALANGES_OF_THE_HALLUX	False	6	3	0.5
HP_BROAD_HALLUX_PHALANX	False	19	12	0.631578947368421
HP_DUPLICATION_OF_PHALANX_OF_HALLUX	True	11	10	0.9090909090909091
HP_ABNORMALITY_OF_THE_PHALANGES_OF_THE_TOES	True	119	96	0.8067226890756303
HP_APLASIA_HYPOPLASIA_OF_THE_PHALANGES_OF_THE_TOES	False	32	23	0.71875
HP_BROAD_PHALANX_OF_THE_TOES	False	39	30	0.7692307692307693
HP_ABNORMALITY_OF_THE_DISTAL_PHALANGES_OF_THE_TOES	False	27	19	0.7037037037037037
HP_ABNORMALITY_OF_THE_MIDDLE_PHALANGES_OF_THE_TOES	False	10	4	0.4
HP_APLASIA_HYPOPLASIA_OF_THE_DISTAL_PHALANGES_OF_THE_TOES	False	22	14	0.6363636363636364
HP_APLASIA_HYPOPLASIA_OF_THE_MIDDLE_PHALANGES_OF_THE_TOES	False	5	2	0.4
HP_CONE_SHAPED_EPIPHYSES_OF_THE_PHALANGES_OF_THE_HAND	True	27	23	0.8518518518518519
HP_APLASIA_OF_THE_MIDDLE_PHALANX_OF_THE_HAND	False	6	4	0.6666666666666666
HP_SHORT_PROXIMAL_PHALANX_OF_FINGER	False	7	5	0.7142857142857143
HP_APLASIA_OF_THE_PROXIMAL_PHALANGES_OF_THE_HAND	False	7	5	0.7142857142857143
HP_ABNORMALITY_OF_THE_EPIPHYSES_OF_THE_DISTAL_PHALANX_OF_FINGER	True	5	4	0.8
HP_STOMATITIS	True	58	55	0.9482758620689655
HP_ABNORMAL_SALIVARY_GLAND_MORPHOLOGY	False	18	14	0.7777777777777778
HP_APLASIA_HYPOPLASIA_OF_THE_UVULA	True	25	24	0.96
HP_PALATE_FISTULA	True	9	9	1.0
HP_APLASIA_HYPOPLASIA_OF_THE_TONGUE	True	35	28	0.8
HP_ANKYLOGLOSSIA	False	13	10	0.7692307692307693
HP_BIFID_TONGUE	True	24	20	0.8333333333333334
HP_ABNORMALITY_OF_DENTIN	False	14	10	0.7142857142857143
HP_ABNORMALLY_LOW_PITCHED_VOICE	True	14	13	0.9285714285714286
HP_SPINAL_DYSRAPHISM	True	164	137	0.8353658536585366
HP_SPINAL_CORD_TUMOR	True	10	10	1.0
HP_ABNORMAL_SPINAL_MENINGEAL_MORPHOLOGY	True	21	18	0.8571428571428571
HP_ABSENCE_OF_THE_SACRUM	False	9	6	0.6666666666666666
HP_SHORT_THORAX	False	47	37	0.7872340425531915
HP_STRIDOR	False	31	22	0.7096774193548387
HP_CHYLOTHORAX	False	11	7	0.6363636363636364
HP_APLASIA_HYPOPLASIA_OF_THE_BREASTS	False	69	50	0.7246376811594203
HP_PREMATURE_THELARCHE	True	9	8	0.8888888888888888
HP_APLASIA_HYPOPLASIA_OF_THE_ABDOMINAL_WALL_MUSCULATURE	True	35	31	0.8857142857142857
HP_ABNORMALITY_OF_THE_2ND_TOE	False	40	29	0.725
HP_ABNORMALITY_OF_THE_3RD_TOE	True	5	5	1.0
HP_ABNORMALITY_OF_THE_5TH_TOE	True	76	70	0.9210526315789473
HP_DEVIATION_OF_THE_5TH_TOE	True	12	10	0.8333333333333334
HP_ABNORMAL_VENTRICULAR_SEPTUM_MORPHOLOGY	False	395	305	0.7721518987341772
HP_POLYDACTYLY	True	231	202	0.8744588744588745
HP_PULMONARY_INSUFFICIENCY	True	22	18	0.8181818181818182
HP_TRICUSPID_STENOSIS	False	5	3	0.6
HP_ESOPHAGEAL_STENOSIS	True	25	22	0.88
HP_APLASIA_HYPOPLASIA_OF_THE_SPLEEN	True	81	66	0.8148148148148148
HP_ACETABULAR_SPURS	True	5	5	1.0
HP_ABNORMAL_GREATER_SCIATIC_NOTCH_MORPHOLOGY	True	18	15	0.8333333333333334
HP_FEMALE_PSEUDOHERMAPHRODITISM	False	8	5	0.625
HP_TRUE_HERMAPHRODITISM	True	19	17	0.8947368421052632
HP_ABNORMALITY_OF_THE_FEMALE_GENITALIA	True	520	439	0.8442307692307692
HP_APLASIA_HYPOPLASIA_OF_THE_OVARY	False	76	57	0.75
HP_STREAK_OVARY	False	28	17	0.6071428571428571
HP_PRECOCIOUS_PUBERTY_IN_FEMALES	True	7	6	0.8571428571428571
HP_ABSENT_TESTIS	True	25	23	0.92
HP_OLIGOSACCHARIDURIA	False	8	6	0.75
HP_ABNORMAL_CIRCULATING_PORPHYRIN_CONCENTRATION	True	6	5	0.8333333333333334
HP_PORPHYRINURIA	False	6	4	0.6666666666666666
HP_APLASIA_HYPOPLASIA_OF_THE_BLADDER	True	11	10	0.9090909090909091
HP_URETHRAL_VALVE	True	10	10	1.0
HP_HYPEREXTENSIBILITY_AT_ELBOW	True	5	5	1.0
HP_APLASIA_HYPOPLASIA_OF_THE_PALMAR_CREASES	False	14	11	0.7857142857142857
HP_ABSENT_PALMAR_CREASE	False	10	7	0.7
HP_SIRENOMELIA	True	8	7	0.875
HP_PATELLAR_SUBLUXATION	False	5	3	0.6
HP_HYPEREXTENSIBILITY_OF_THE_KNEE	True	27	24	0.8888888888888888
HP_LIMITATION_OF_KNEE_MOBILITY	True	23	21	0.9130434782608695
HP_FIBULAR_BOWING	False	7	5	0.7142857142857143
HP_LIMITATION_OF_MOVEMENT_AT_ANKLES	False	8	6	0.75
HP_METATARSUS_VALGUS	True	22	19	0.8636363636363636
HP_LONG_TOE	True	32	28	0.875
HP_HYPERPITUITARISM	False	91	72	0.7912087912087912
HP_APLASIA_HYPOPLASIA_OF_THE_THYMUS	True	33	32	0.9696969696969697
HP_THYMUS_HYPERPLASIA	True	5	4	0.8
HP_DYSLEXIA	True	24	22	0.9166666666666666
HP_AGNOSIA	True	31	28	0.9032258064516129
HP_FINGER_AGNOSIA	False	7	5	0.7142857142857143
HP_DYSGRAPHIA	True	40	37	0.925
HP_ECHOLALIA	True	36	30	0.8333333333333334
HP_TRANSIENT_GLOBAL_AMNESIA	True	20	19	0.95
HP_SLEEP_APNEA	False	98	72	0.7346938775510204
HP_CENTRAL_SLEEP_APNEA	False	24	16	0.6666666666666666
HP_WIDE_CRANIAL_SUTURES	False	25	17	0.68
HP_OPSOCLONUS	True	6	6	1.0
HP_VERTICAL_NYSTAGMUS	True	14	13	0.9285714285714286
HP_MUSCLE_FIBRILLATION	True	36	32	0.8888888888888888
HP_MUSCLE_FLACCIDITY	False	14	10	0.7142857142857143
HP_PERCUSSION_MYOTONIA	False	7	5	0.7142857142857143
HP_WEAKNESS_DUE_TO_UPPER_MOTOR_NEURON_DYSFUNCTION	False	434	347	0.7995391705069125
HP_PARAPLEGIA	False	158	122	0.7721518987341772
HP_PARAPLEGIA_PARAPARESIS	False	216	170	0.7870370370370371
HP_OCULOGYRIC_CRISIS	True	44	40	0.9090909090909091
HP_CUTANEOUS_FINGER_SYNDACTYLY	False	25	18	0.72
HP_OVERLAPPING_FINGERS	True	30	28	0.9333333333333333
HP_KELOIDS	True	7	7	1.0
HP_BIFID_EPIGLOTTIS	True	7	6	0.8571428571428571
HP_APLASIA_HYPOPLASIA_OF_THE_EPIGLOTTIS	True	7	6	0.8571428571428571
HP_HAMARTOMA	False	75	57	0.76
HP_HAMARTOMA_OF_THE_EYE	False	29	21	0.7241379310344828
HP_DYSPLASIA_OF_THE_FEMORAL_HEAD	False	5	3	0.6
HP_ABSENT_EPIPHYSES	True	16	13	0.8125
HP_CONE_SHAPED_EPIPHYSIS	True	73	66	0.9041095890410958
HP_ENLARGED_EPIPHYSES	True	14	13	0.9285714285714286
HP_IRREGULAR_EPIPHYSES	False	21	16	0.7619047619047619
HP_IVORY_EPIPHYSES	True	6	6	1.0
HP_PSEUDOEPIPHYSES	True	15	14	0.9333333333333333
HP_SMALL_EPIPHYSES	False	22	14	0.6363636363636364
HP_SKIN_TAGS	True	73	65	0.8904109589041096
HP_PALMAR_PITS	True	5	5	1.0
HP_ANGIOFIBROMAS	False	25	19	0.76
HP_FIBROADENOMA_OF_THE_BREAST	True	10	10	1.0
HP_MALAR_PROMINENCE	True	7	6	0.8571428571428571
HP_CUTANEOUS_SYNDACTYLY_OF_TOES	False	15	11	0.7333333333333333
HP_NEOPLASM_OF_THE_SKELETAL_SYSTEM	False	93	67	0.7204301075268817
HP_APLASTIC_HYPOPLASTIC_TOENAIL	True	90	75	0.8333333333333334
HP_ANTERIOR_PITUITARY_DYSGENESIS	False	29	15	0.5172413793103449
HP_ANTERIOR_PITUITARY_AGENESIS	False	9	6	0.6666666666666666
HP_ABNORMALITY_OF_THE_EPIPHYSES_OF_THE_FEET	True	5	4	0.8
HP_SCHIZENCEPHALY	False	8	6	0.75
HP_ELEVATED_ALKALINE_PHOSPHATASE_OF_BONE_ORIGIN	True	10	9	0.9
HP_ABNORMALITY_OF_THE_NASAL_CAVITY	False	17	10	0.5882352941176471
HP_CERVICAL_SPINE_INSTABILITY	True	7	6	0.8571428571428571
HP_ABNORMAL_ELASTICITY_OF_SKIN	True	183	157	0.8579234972677595
HP_DERMAL_TRANSLUCENCY	True	15	13	0.8666666666666667
HP_FLAT_NASAL_ALAE	True	8	8	1.0
HP_ABNORMAL_MENINGEAL_MORPHOLOGY	False	121	95	0.7851239669421488
HP_ABNORMAL_DURA_MATER_MORPHOLOGY	False	23	15	0.6521739130434783
HP_EPIPHYSEAL_STIPPLING	True	36	33	0.9166666666666666
HP_ABNORMAL_EPIPHYSEAL_OSSIFICATION	True	59	50	0.847457627118644
HP_PATCHY_CHANGES_OF_BONE_MINERAL_DENSITY	True	5	5	1.0
HP_ABNORMAL_HAND_BONE_OSSIFICATION	False	36	27	0.75
HP_ABNORMALITY_OF_THE_DIENCEPHALON	False	110	80	0.7272727272727273
HP_ABNORMALITY_OF_THALAMUS_MORPHOLOGY	False	44	33	0.75
HP_BILATERAL_COXA_VALGA	True	10	9	0.9
HP_ABNORMALITY_OF_THE_ZYGOMATIC_BONE	True	225	192	0.8533333333333334
HP_HYPOPLASIA_OF_THE_ZYGOMATIC_BONE	True	29	27	0.9310344827586207
HP_ABNORMALITY_OF_THE_CURVATURE_OF_THE_VERTEBRAL_COLUMN	True	1018	875	0.8595284872298625
HP_ABNORMAL_FOOT_BONE_OSSIFICATION	False	12	9	0.75
HP_ENURESIS_NOCTURNA	True	6	5	0.8333333333333334
HP_ELEVATED_TISSUE_NON_SPECIFIC_ALKALINE_PHOSPHATASE	True	14	13	0.9285714285714286
HP_PULVERULENT_CATARACT	False	9	6	0.6666666666666666
HP_POLAR_CATARACT	True	11	9	0.8181818181818182
HP_INCREASED_CIRCULATING_ANTIBODY_LEVEL	True	92	85	0.9239130434782609
HP_ABNORMALITY_OF_HAIR_TEXTURE	True	158	130	0.8227848101265823
