Variant	N
SNRK (splice_donor_variant&intron_variant)	3
CAPN3 (downstream_gene_variant)	3
DNAJC19P5 (downstream_gene_variant)	3
ATP11B (splice_region_variant&intron_variant)	3
HSBP1 (upstream_gene_variant)	3
MTUS2-SLC7A1 (intergenic_region)	3
HNRNPA3-NFE2L2 (intergenic_region)	3
AL136988.2 (intron_variant)	3
CAPN3 (intron_variant)	3
EEF1A1P3 (upstream_gene_variant)	3
DNAAF1 (upstream_gene_variant)	3
SLC31A2 (3_prime_UTR_variant)	3
MEAK7 (synonymous_variant)	3
FKBP15 (splice_donor_variant&intron_variant)	3
HSP90AA2P (upstream_gene_variant)	3
HSP90AA2P-AC090159.1 (intergenic_region)	3
EIF4A1P7 (non_coding_transcript_exon_variant)	3
FKBP15 (splice_region_variant&intron_variant)	3
GANC (missense_variant)	3
URB2 (missense_variant)	3
GANC (3_prime_UTR_variant)	3
METTL15 (upstream_gene_variant)	3
URB2-AL354983.1 (intergenic_region)	3
AP003072.2 (upstream_gene_variant)	3
MMP21 (intron_variant)	3
PRPF4 (intron_variant)	3
RASSF3 (non_coding_transcript_exon_variant)	3
KIF18A (upstream_gene_variant)	3
METTL15 (non_coding_transcript_exon_variant)	3
ZNF662 (intron_variant)	3
HSDL1 (5_prime_UTR_variant)	3
TTLL3 (5_prime_UTR_variant)	3
FLNB (splice_region_variant&intron_variant)	3
RFXAP (upstream_gene_variant)	3
AL445524.2 (non_coding_transcript_exon_variant)	3
PSTK (upstream_gene_variant)	3
TARBP1 (non_coding_transcript_exon_variant)	3
EIF3M (intron_variant)	3
STRBP (3_prime_UTR_variant)	3
PDK1-AC018712.1 (intergenic_region)	3
RGCC (downstream_gene_variant)	3
STRBP (splice_donor_variant&intron_variant)	3
PSMD7 (downstream_gene_variant)	3
AC009120.2 (downstream_gene_variant)	3
DENND1A (non_coding_transcript_exon_variant)	3
DENND1A (synonymous_variant)	3
CRB2 (downstream_gene_variant)	3
GAB2 (3_prime_UTR_variant)	3
GAB2 (downstream_gene_variant)	3
AC138627.1 (upstream_gene_variant)	3
METTL25 (downstream_gene_variant)	3
C10orf88 (downstream_gene_variant)	3
HNRNPA3P9 (upstream_gene_variant)	3
NEK6 (downstream_gene_variant)	3
AL157932.1 (upstream_gene_variant)	3
SLMAP (splice_region_variant&intron_variant)	3
PMFBP1 (3_prime_UTR_variant)	3
AC009120.3 (intron_variant)	3
TARBP1 (downstream_gene_variant)	3
DHX38 (3_prime_UTR_variant)	3
NAA16 (splice_donor_variant&intron_variant)	3
TMPOP2 (non_coding_transcript_exon_variant)	3
ETFBKMT (3_prime_UTR_variant)	3
ZBTB6 (3_prime_UTR_variant)	3
ZNF410 (missense_variant)	3
RFWD3 (splice_donor_variant&intron_variant)	3
HSPE1P7 (intron_variant)	3
ZBTB26 (intron_variant)	3
CALM2P3 (downstream_gene_variant)	3
MTRF1 (downstream_gene_variant)	3
TP53BP1 (non_coding_transcript_exon_variant)	3
NARS2 (splice_donor_variant&intron_variant)	3
SP3 (non_coding_transcript_exon_variant)	3
SP3 (splice_region_variant&intron_variant)	3
GLG1 (5_prime_UTR_variant)	3
RNU6-237P (downstream_gene_variant)	3
TP53BP1 (missense_variant)	3
AL355472.3 (downstream_gene_variant)	3
AP003110.1 (downstream_gene_variant)	3
PSTK (missense_variant)	3
NARS2 (splice_region_variant&intron_variant)	3
COA6 (intron_variant)	3
DGKH (non_coding_transcript_exon_variant)	3
DHX38 (splice_region_variant&intron_variant)	3
DLG2-TMEM126B (intergenic_region)	3
CELA1 (downstream_gene_variant)	3
AL732292.2 (upstream_gene_variant)	3
ITGA6-AS1 (upstream_gene_variant)	3
TOMM20 (3_prime_UTR_variant)	3
MGAT4A (5_prime_UTR_variant)	3
ETV6-BCL2L14 (intergenic_region)	3
PRPS1P2 (downstream_gene_variant)	3
PPP6C (splice_donor_variant&intron_variant)	3
TSC22D1 (3_prime_UTR_variant)	3
RPSAP76 (downstream_gene_variant)	3
AL139184.1 (upstream_gene_variant)	3
AL138960.2 (downstream_gene_variant)	3
IST1 (splice_region_variant&intron_variant)	3
DIS3L2 (downstream_gene_variant)	3
RPSAP76 (non_coding_transcript_exon_variant)	3
RABEPK (synonymous_variant)	3
TOMM20 (splice_region_variant&intron_variant)	3
CUZD1 (upstream_gene_variant)	3
HSPA5 (downstream_gene_variant)	3
ZNF821 (5_prime_UTR_variant)	3
EXOSC7 (missense_variant)	3
EXOSC7 (splice_region_variant&intron_variant)	3
ITGA6 (splice_donor_variant&intron_variant)	3
ATP5F1AP3-DHODH (intergenic_region)	3
C10orf88 (3_prime_UTR_variant)	3
AC007620.2 (downstream_gene_variant)	3
DUSP11 (downstream_gene_variant)	3
CCDC73 (3_prime_UTR_variant)	3
TARBP1 (splice_region_variant&intron_variant)	3
ITGA6 (splice_acceptor_variant&intron_variant)	3
TXNL4B (3_prime_UTR_variant)	3
BIN2 (synonymous_variant)	3
AC009087.1 (intron_variant)	3
AC092653.1 (upstream_gene_variant)	3
DNAJC15 (splice_region_variant&intron_variant)	3
AC022007.1 (non_coding_transcript_exon_variant)	3
AC073585.1 (upstream_gene_variant)	3
AC092653.1 (downstream_gene_variant)	3
CCDC122 (intron_variant)	3
LACC1 (upstream_gene_variant)	3
GNB4 (3_prime_UTR_variant)	3
QSER1 (upstream_gene_variant)	3
MGAT4A (non_coding_transcript_exon_variant)	3
AC005520.3 (3_prime_UTR_variant)	3
GOLGA1 (splice_region_variant&intron_variant)	3
AC005480.1 (non_coding_transcript_exon_variant)	3
BIN2 (splice_donor_variant&intron_variant)	3
MIR4300HG (intron_variant)	3
TMPOP2 (downstream_gene_variant)	3
OLA1 (intron_variant)	3
SUPT20H (missense_variant)	3
AC025287.5 (upstream_gene_variant)	3
INPP4A (splice_donor_variant&intron_variant)	3
CSNK1A1L (missense_variant)	3
ADAT1 (5_prime_UTR_variant)	3
DIS3L2 (non_coding_transcript_exon_variant)	3
TSNAX (intron_variant)	3
RAB14 (3_prime_UTR_variant)	3
AC098820.2 (downstream_gene_variant)	3
DGUOK (upstream_gene_variant)	3
AMN1 (non_coding_transcript_exon_variant)	3
TPI1 (5_prime_UTR_variant)	3
INPP4A-COA5 (intergenic_region)	3
DGUOK (5_prime_UTR_variant)	3
UFM1 (3_prime_UTR_variant)	3
STAMBP (3_prime_UTR_variant)	3
GSN (intron_variant)	3
AP000873.2 (upstream_gene_variant)	3
PCF11 (3_prime_UTR_variant)	3
BBOF1 (upstream_gene_variant)	3
COG6 (missense_variant)	3
AP000873.4 (intron_variant)	3
AC010894.5-AC010894.3 (intergenic_region)	3
SUPT20H (3_prime_UTR_variant)	3
SNORD90 (upstream_gene_variant)	3
CNTRL (missense_variant)	3
C12orf29 (non_coding_transcript_exon_variant)	3
DGUOK (splice_region_variant&intron_variant)	3
SYCE1L (missense_variant)	3
AL445524.2 (splice_region_variant&intron_variant)	3
EGLN1 (splice_region_variant&intron_variant)	3
AC068896.3 (downstream_gene_variant)	3
TTC14 (non_coding_transcript_exon_variant)	3
TRAF1 (3_prime_UTR_variant)	3
RFXAP (intron_variant)	3
FAM53B (downstream_gene_variant)	3
TTC14 (upstream_gene_variant)	3
AC068724.4 (downstream_gene_variant)	3
ZNF445-ZNF852 (intergenic_region)	3
HNRNPCP6 (non_coding_transcript_exon_variant)	3
AL445524.1 (splice_donor_variant&intron_variant)	3
ATP5PBP7 (non_coding_transcript_exon_variant)	3
EIF4A1P5 (non_coding_transcript_exon_variant)	3
CPHXL (downstream_gene_variant)	3
AL445524.2 (splice_donor_variant&intron_variant)	3
ALG5 (downstream_gene_variant)	3
AC010894.4 (downstream_gene_variant)	3
MIR4305 (upstream_gene_variant)	3
TSNAX-DISC1 (3_prime_UTR_variant)	3
LINC00598 (upstream_gene_variant)	3
AL160290.2-LINC02641 (intergenic_region)	3
ZSCAN29 (downstream_gene_variant)	3
MRRF (3_prime_UTR_variant)	3
MRRF (downstream_gene_variant)	3
CIR1 (splice_donor_variant&intron_variant)	3
ZSCAN29 (non_coding_transcript_exon_variant)	3
SKA2P1 (non_coding_transcript_exon_variant)	3
SUGT1P3 (downstream_gene_variant)	3
KIAA1143 (downstream_gene_variant)	3
TUBGCP4 (upstream_gene_variant)	3
IKZF5 (non_coding_transcript_exon_variant)	3
ZNF501 (downstream_gene_variant)	3
WDR59 (splice_region_variant&intron_variant)	3
TP53BP1 (3_prime_UTR_variant)	3
STAMBP (5_prime_UTR_variant)	3
ELF1 (5_prime_UTR_variant)	3
WBP4 (upstream_gene_variant)	3
WDR59 (splice_donor_variant&intron_variant)	3
WBP4 (intron_variant)	3
MLKL (upstream_gene_variant)	3
MGAT4A (splice_donor_variant&intron_variant)	3
MLKL (intron_variant)	3
PCNX2 (3_prime_UTR_variant)	3
MRRF (5_prime_UTR_variant)	3
USP13 (missense_variant)	3
AP001767.4 (upstream_gene_variant)	3
SCRN3 (intron_variant)	3
ENTPD5 (upstream_gene_variant)	3
RPS26P39 (upstream_gene_variant)	3
STAMBP (splice_region_variant&intron_variant)	3
AC055748.1 (downstream_gene_variant)	3
STOM (upstream_gene_variant)	3
STAMBP (non_coding_transcript_exon_variant)	3
AMN1 (splice_donor_variant&intron_variant)	3
LCMT2 (3_prime_UTR_variant)	3
CIR1 (5_prime_UTR_variant)	3
SLC25A15 (3_prime_UTR_variant)	3
NDUFA8 (intron_variant)	3
AC073046.4 (upstream_gene_variant)	3
MORN5 (upstream_gene_variant)	3
CIR1 (upstream_gene_variant)	3
RNU6-758P-CFDP1 (intergenic_region)	3
UNC50 (5_prime_UTR_variant)	3
USP13 (non_coding_transcript_exon_variant)	3
RNU6-758P (upstream_gene_variant)	3
CYCSP10 (upstream_gene_variant)	3
HIGD1A (non_coding_transcript_exon_variant)	3
AC020659.2 (intron_variant)	3
WDR75 (splice_donor_variant&intron_variant)	3
NCKAP1 (missense_variant)	3
AP2M1 (splice_region_variant&intron_variant)	3
MTERF4 (missense_variant)	3
ABR (splice_region_variant&intron_variant)	3
ANKRD36B (3_prime_UTR_variant)	3
AL360181.1 (downstream_gene_variant)	3
PRAP1 (upstream_gene_variant)	3
DNM1L (3_prime_UTR_variant)	3
AL117348.2 (intron_variant)	3
PYCR2 (downstream_gene_variant)	3
AC005041.5 (non_coding_transcript_exon_variant)	3
RPL14 (5_prime_UTR_variant)	3
SDE2 (3_prime_UTR_variant)	3
BIRC2-TMEM123 (intergenic_region)	3
MPHOSPH8 (splice_donor_variant&intron_variant)	3
APOA1-AS (intron_variant)	3
DNAJC10 (synonymous_variant)	3
AC025034.1 (non_coding_transcript_exon_variant)	3
TBC1D2 (missense_variant)	3
TUBGCP2 (5_prime_UTR_variant)	3
MRM3 (upstream_gene_variant)	3
GEMIN4 (5_prime_UTR_variant)	3
TMEM123 (3_prime_UTR_variant)	3
RMDN3 (downstream_gene_variant)	3
LINC01963 (non_coding_transcript_exon_variant)	3
CCDC142 (non_coding_transcript_exon_variant)	3
ECHS1 (missense_variant)	3
HTATIP2 (downstream_gene_variant)	3
INPP5K (splice_region_variant&intron_variant)	3
TRMO (upstream_gene_variant)	3
MYO1C (missense_variant)	3
HTATIP2 (non_coding_transcript_exon_variant)	3
AC021851.1-AC021851.2 (intergenic_region)	3
MYO1C (non_coding_transcript_exon_variant)	3
AC084824.5 (downstream_gene_variant)	3
DCUN1D5 (upstream_gene_variant)	3
RPUSD2 (intron_variant)	3
ANP32B (splice_region_variant&intron_variant)	3
RPUSD2 (downstream_gene_variant)	3
MYO1C (3_prime_UTR_variant)	3
NUP35-AC021851.1 (intergenic_region)	3
AL591895.1 (intron_variant)	3
NUP35 (non_coding_transcript_exon_variant)	3
CRK (upstream_gene_variant)	3
GIGYF2 (synonymous_variant)	3
AC084824.2 (downstream_gene_variant)	3
RNU6-918P-NANS (intergenic_region)	3
PSPC1 (5_prime_UTR_variant)	3
ACYP1 (downstream_gene_variant)	3
INPP5K (splice_donor_variant&intron_variant)	3
MLH3 (intron_variant)	3
GAS8 (intron_variant)	3
DUBR (intron_variant)	3
PARP1 (intron_variant)	3
JRKL (intron_variant)	3
CENPBD1 (5_prime_UTR_variant)	3
ZMYM2 (splice_donor_variant&intron_variant)	3
DEF8 (3_prime_UTR_variant)	3
ALG2 (upstream_gene_variant)	3
GJA3 (3_prime_UTR_variant)	3
CRYL1 (non_coding_transcript_exon_variant)	3
ITPRID2 (downstream_gene_variant)	3
CRYL1 (downstream_gene_variant)	3
IQSEC1 (splice_region_variant&intron_variant)	3
DEF8 (splice_region_variant&intron_variant)	3
MLF2 (splice_donor_variant&intron_variant)	3
DEF8 (5_prime_UTR_variant)	3
IFT88 (upstream_gene_variant)	3
MC1R (downstream_gene_variant)	3
ANKRD36B (splice_donor_variant&intron_variant)	3
AL512652.1 (downstream_gene_variant)	3
CSRNP2 (3_prime_UTR_variant)	3
ZMYM2 (splice_acceptor_variant&intron_variant)	3
DNAJC17 (3_prime_UTR_variant)	3
TLCD3A-GEMIN4 (intergenic_region)	3
GAS8 (synonymous_variant)	3
MLF2 (splice_region_variant&intron_variant)	3
BIRC3 (splice_region_variant&intron_variant)	3
TLCD3A (intron_variant)	3
ST6GALNAC4P1 (upstream_gene_variant)	3
ZNF619 (5_prime_UTR_variant)	3
TLCD3A (upstream_gene_variant)	3
AC015853.1 (upstream_gene_variant)	3
EIF2B5 (splice_region_variant&intron_variant)	3
AL360181.2 (upstream_gene_variant)	3
ACBD3-AS1 (upstream_gene_variant)	3
EIF2B5 (splice_acceptor_variant&intron_variant)	3
ACBD3 (3_prime_UTR_variant)	3
DNAJC10 (splice_donor_variant&intron_variant)	3
ST6GALNAC4P1-ZMYM5 (intergenic_region)	3
MLF2 (non_coding_transcript_exon_variant)	3
ANKS6 (downstream_gene_variant)	3
AL807776.1 (downstream_gene_variant)	3
AL355001.2 (upstream_gene_variant)	3
AL355001.2 (non_coding_transcript_exon_variant)	3
RPH3AL (upstream_gene_variant)	3
GALNT12 (3_prime_UTR_variant)	3
TRMO (5_prime_UTR_variant)	3
CBLB (splice_region_variant&intron_variant)	3
EMC8 (3_prime_UTR_variant)	3
EEF1A1P24 (non_coding_transcript_exon_variant)	3
MSANTD4-KBTBD3 (intergenic_region)	3
FOS (upstream_gene_variant)	3
ZNF782 (non_coding_transcript_exon_variant)	3
MCUR1P1 (downstream_gene_variant)	3
ITGAV (downstream_gene_variant)	3
AC090617.8 (downstream_gene_variant)	3
TMED10 (intron_variant)	3
AC090617.7 (downstream_gene_variant)	3
PAOX (3_prime_UTR_variant)	3
EPHA4 (non_coding_transcript_exon_variant)	3
CLUHP8 (upstream_gene_variant)	3
NVL (synonymous_variant)	3
MSANTD4 (downstream_gene_variant)	3
YRDCP2 (upstream_gene_variant)	3
PAOX (non_coding_transcript_exon_variant)	3
AK6P2 (non_coding_transcript_exon_variant)	3
ZNF84-DT (intron_variant)	3
PTP4A1P2 (non_coding_transcript_exon_variant)	3
ZNF84 (5_prime_UTR_variant)	3
DPH1 (5_prime_UTR_variant)	3
AL512590.2 (non_coding_transcript_exon_variant)	3
DIP2B (synonymous_variant)	3
ALCAM (intron_variant)	3
STRA6LP (non_coding_transcript_exon_variant)	3
SMG6 (splice_donor_variant&intron_variant)	3
AC012513.2 (non_coding_transcript_exon_variant)	3
SNORD91A (upstream_gene_variant)	3
TSR1 (intron_variant)	3
INAFM2 (non_coding_transcript_exon_variant)	3
TSR1 (3_prime_UTR_variant)	3
DIP2B (upstream_gene_variant)	3
ALCAM (splice_donor_variant&intron_variant)	3
CX3CR1 (missense_variant)	3
PRXL2C (downstream_gene_variant)	3
AL360181.3 (3_prime_UTR_variant)	3
PRXL2C (splice_region_variant&intron_variant)	3
SMG6 (synonymous_variant)	3
CCR8 (3_prime_UTR_variant)	3
EEF1AKMT4 (missense_variant)	3
LBX2 (downstream_gene_variant)	3
ECE2 (missense_variant)	3
HNRNPA1P21 (non_coding_transcript_exon_variant)	3
EPHA4 (3_prime_UTR_variant)	3
AC127070.4 (downstream_gene_variant)	3
IVD (splice_donor_variant&intron_variant)	3
ZNF510 (downstream_gene_variant)	3
DPH1 (splice_region_variant&intron_variant)	3
SUGT1P4-STRA6LP (non_coding_transcript_exon_variant)	3
INPP5K (5_prime_UTR_variant)	3
IQSEC1 (upstream_gene_variant)	3
MIR22 (downstream_gene_variant)	3
AC026786.2 (upstream_gene_variant)	3
MIR22HG (intron_variant)	3
CCDC32 (3_prime_UTR_variant)	3
LINC01473 (intron_variant)	3
NCBP1 (3_prime_UTR_variant)	3
COPS7A (splice_region_variant&intron_variant)	3
CCDC32 (non_coding_transcript_exon_variant)	3
AC130343.2 (non_coding_transcript_exon_variant)	3
AC130343.2 (upstream_gene_variant)	3
RPSA (splice_region_variant&intron_variant)	3
PRPF8 (intron_variant)	3
PTCSC2 (downstream_gene_variant)	3
KRT18P13 (upstream_gene_variant)	3
LBR (5_prime_UTR_variant)	3
AC012513.3 (downstream_gene_variant)	3
EIF1B (non_coding_transcript_exon_variant)	3
ZNF268 (missense_variant)	3
PITPNA (splice_donor_variant&intron_variant)	3
RPUSD2 (upstream_gene_variant)	3
METTL7A (intron_variant)	3
NCBP1 (splice_region_variant&intron_variant)	3
MIR22HG (downstream_gene_variant)	3
CNIH4 (3_prime_UTR_variant)	3
AL162385.2 (downstream_gene_variant)	3
EEF1A1P24 (downstream_gene_variant)	3
STRA6LP (intron_variant)	3
ATF1 (non_coding_transcript_exon_variant)	3
AC130689.1 (non_coding_transcript_exon_variant)	3
INPP5D (synonymous_variant)	3
COPS7A (5_prime_UTR_variant)	3
RPA1 (5_prime_UTR_variant)	3
WDR26 (3_prime_UTR_variant)	3
MIR4742 (upstream_gene_variant)	3
SMYD4 (missense_variant)	3
SMYD4 (non_coding_transcript_exon_variant)	3
ATF1 (3_prime_UTR_variant)	3
SERPINF1-SMYD4 (intergenic_region)	3
SERPINF1 (upstream_gene_variant)	3
ZNF84 (non_coding_transcript_exon_variant)	3
WDR81 (3_prime_UTR_variant)	3
NEK9 (5_prime_UTR_variant)	3
ZC3H15 (splice_region_variant&intron_variant)	3
ALG3 (downstream_gene_variant)	3
AC073911.2 (upstream_gene_variant)	3
CNIH3 (downstream_gene_variant)	3
DUBR (downstream_gene_variant)	3
LINC02022-IQSEC1 (intergenic_region)	3
EEF1AKMT1-XPO4 (intergenic_region)	3
AC087721.2 (non_coding_transcript_exon_variant)	3
IBA57-DT-IBA57 (intergenic_region)	3
CYBA (missense_variant)	3
KLHL6-AS1 (intron_variant)	3
IBA57 (non_coding_transcript_exon_variant)	3
ZC3H18 (non_coding_transcript_exon_variant)	3
KLHL6 (synonymous_variant)	3
WDR54 (upstream_gene_variant)	3
PPP2R2D (3_prime_UTR_variant)	3
TMEM245 (synonymous_variant)	3
ZFPM1-ZC3H18 (intergenic_region)	3
AL590787.1 (upstream_gene_variant)	3
EIF2B2 (non_coding_transcript_exon_variant)	3
EIF2B2 (upstream_gene_variant)	3
RTF1 (3_prime_UTR_variant)	3
P3H3 (upstream_gene_variant)	3
AP002784.2 (downstream_gene_variant)	3
PALM2AKAP2 (missense_variant)	3
PPP2R2D (splice_donor_variant&intron_variant)	3
RPL32 (intron_variant)	3
OBSCN-AS1 (upstream_gene_variant)	3
PANX1 (3_prime_UTR_variant)	3
IBA57 (upstream_gene_variant)	3
PABPC3 (3_prime_UTR_variant)	3
PASK (missense_variant)	3
CYBA (splice_region_variant&intron_variant)	3
RNF166 (5_prime_UTR_variant)	3
RAD23B (3_prime_UTR_variant)	3
INO80B (downstream_gene_variant)	3
PPIAP88-RNU6-996P (intergenic_region)	3
YEATS2 (upstream_gene_variant)	3
ELP1 (downstream_gene_variant)	3
PIWIL4 (upstream_gene_variant)	3
BBX (splice_donor_variant&intron_variant)	3
SNAI3 (intron_variant)	3
TMTC3 (3_prime_UTR_variant)	3
GIGYF2 (5_prime_UTR_variant)	3
TFCP2 (5_prime_UTR_variant)	3
ABITRAM (splice_region_variant&intron_variant)	3
TTN (synonymous_variant)	3
GJC2 (upstream_gene_variant)	3
AC005041.5 (upstream_gene_variant)	3
ANKRD49 (3_prime_UTR_variant)	3
AC006299.1 (non_coding_transcript_exon_variant)	3
PARP4 (synonymous_variant)	3
ANKRD36B-AC017099.2 (intergenic_region)	3
KLHL24 (upstream_gene_variant)	3
ATP8A2 (3_prime_UTR_variant)	3
ATP8A2 (downstream_gene_variant)	3
ZFYVE19 (5_prime_UTR_variant)	3
AL139288.2-RNF187 (intergenic_region)	3
RNF187 (non_coding_transcript_exon_variant)	3
AC009948.1 (upstream_gene_variant)	3
PRKRA (3_prime_UTR_variant)	3
DNAJC25-GNG10 (downstream_gene_variant)	3
GNG10 (downstream_gene_variant)	3
AC012020.1 (upstream_gene_variant)	3
RNF187 (3_prime_UTR_variant)	3
CEP290 (non_coding_transcript_exon_variant)	3
RNF187-BTNL10 (intergenic_region)	3
AC005041.2 (upstream_gene_variant)	3
UGCG (5_prime_UTR_variant)	3
MTHFSD (missense_variant)	3
AC009108.1 (downstream_gene_variant)	3
AC073657.1 (upstream_gene_variant)	3
LINC01215 (non_coding_transcript_exon_variant)	3
MAPKBP1 (intron_variant)	3
CEP290 (upstream_gene_variant)	3
TAF1D (splice_donor_variant&intron_variant)	3
MAPKBP1 (splice_region_variant&intron_variant)	3
AC020659.2 (downstream_gene_variant)	3
MGMT-LINC02666 (intergenic_region)	3
AC010531.6 (downstream_gene_variant)	3
ELOCP2 (non_coding_transcript_exon_variant)	3
AL353593.1 (upstream_gene_variant)	3
DNAJC25 (3_prime_UTR_variant)	3
TXN (splice_region_variant&intron_variant)	3
DLST (intron_variant)	3
AC005041.4 (downstream_gene_variant)	3
FP565171.1-PPP2R2D (intergenic_region)	3
C2orf81 (intron_variant)	3
KLHDC4-AC126696.3 (intergenic_region)	3
LINC00636-AC012020.1 (intergenic_region)	3
ECPAS (downstream_gene_variant)	3
DLST (upstream_gene_variant)	3
GLRX3 (splice_region_variant&intron_variant)	3
AC105429.2 (non_coding_transcript_exon_variant)	3
ECPAS (missense_variant)	3
RNF6 (upstream_gene_variant)	3
AC105429.1 (downstream_gene_variant)	3
USP12 (3_prime_UTR_variant)	3
ZNF483 (3_prime_UTR_variant)	3
AL158062.1 (upstream_gene_variant)	3
TRIM11 (intron_variant)	3
PRKRA (5_prime_UTR_variant)	3
AC012020.1 (non_coding_transcript_exon_variant)	3
PASK (synonymous_variant)	3
FUT4 (5_prime_UTR_variant)	3
YEATS2-AS1 (non_coding_transcript_exon_variant)	3
RAD23B (5_prime_UTR_variant)	3
TFCP2 (splice_donor_variant&intron_variant)	3
AC099560.1 (intron_variant)	3
BICD1 (non_coding_transcript_exon_variant)	3
RPL13 (non_coding_transcript_exon_variant)	3
RPL13 (intron_variant)	3
TFCP2 (splice_region_variant&intron_variant)	3
AC098820.3 (upstream_gene_variant)	3
SPG7 (splice_region_variant&intron_variant)	3
ZFYVE19 (downstream_gene_variant)	3
MSANTD3 (3_prime_UTR_variant)	3
EEF1B2P7 (upstream_gene_variant)	3
ADAM8 (3_prime_UTR_variant)	3
AC099560.1 (upstream_gene_variant)	3
JMJD4 (intron_variant)	3
AC092120.1 (downstream_gene_variant)	3
AC137932.1 (downstream_gene_variant)	3
LINC01934 (downstream_gene_variant)	3
PHBP19 (upstream_gene_variant)	3
RNF20 (intron_variant)	3
SNAP47 (5_prime_UTR_variant)	3
RNF20 (splice_acceptor_variant&intron_variant)	3
MIR4448 (upstream_gene_variant)	3
TBK1 (3_prime_UTR_variant)	3
PPP1R14D (downstream_gene_variant)	3
RNU7-104P (downstream_gene_variant)	3
DPEP1-CHMP1A (intergenic_region)	3
MLF2 (5_prime_UTR_variant)	3
ITGA4 (splice_donor_variant&intron_variant)	3
SAP18 (5_prime_UTR_variant)	3
ITPKB-IT1 (intron_variant)	3
AL158032.1 (upstream_gene_variant)	3
STX17 (3_prime_UTR_variant)	3
SAP18 (intron_variant)	3
MOGS (non_coding_transcript_exon_variant)	3
MTMR2 (upstream_gene_variant)	3
SKA3-MRPL57 (intergenic_region)	3
AC098820.3 (non_coding_transcript_exon_variant)	3
GIGYF2 (splice_donor_variant&intron_variant)	3
TFCP2 (upstream_gene_variant)	3
ADAM8 (missense_variant)	3
MIR4437 (downstream_gene_variant)	3
ADAM8 (splice_donor_variant&intron_variant)	3
MRPL57 (upstream_gene_variant)	3
CENPCP1 (downstream_gene_variant)	3
MRPL57 (intron_variant)	3
CEP57 (non_coding_transcript_exon_variant)	3
SMARCAL1 (5_prime_UTR_variant)	3
FAM76B (5_prime_UTR_variant)	3
SPINT1 (synonymous_variant)	3
SNAP47 (synonymous_variant)	3
SPINT1 (3_prime_UTR_variant)	3
AL136962.1 (non_coding_transcript_exon_variant)	3
LRRC27 (intron_variant)	3
SRSF8 (intron_variant)	3
EIF2B2 (3_prime_UTR_variant)	3
MAP6D1 (downstream_gene_variant)	3
AC048344.1 (intron_variant)	3
MOGS (downstream_gene_variant)	3
SACS (5_prime_UTR_variant)	3
APRT-GALNS (intergenic_region)	3
MIPEP (non_coding_transcript_exon_variant)	3
PCOTH (upstream_gene_variant)	3
C1QTNF9B (downstream_gene_variant)	3
INO80 (splice_donor_variant&intron_variant)	3
INO80 (splice_region_variant&intron_variant)	3
APRT (intron_variant)	3
SPATA13-AS1 (downstream_gene_variant)	3
AC131160.1 (downstream_gene_variant)	3
AC138028.1 (upstream_gene_variant)	3
AL592437.1 (downstream_gene_variant)	3
AL512649.1 (non_coding_transcript_exon_variant)	3
LINC01505 (intron_variant)	3
LRRC27 (downstream_gene_variant)	3
MIR3620 (downstream_gene_variant)	3
AC048344.4 (upstream_gene_variant)	3
ZNF778 (intron_variant)	3
RPP14 (5_prime_UTR_variant)	3
SNAP47-AS1 (upstream_gene_variant)	3
ZDHHC20 (splice_donor_variant&intron_variant)	3
AC020661.1 (upstream_gene_variant)	3
ZNF778 (non_coding_transcript_exon_variant)	3
AP000820.2 (intron_variant)	3
ZNF778 (missense_variant)	3
AL731702.1 (upstream_gene_variant)	3
EPHA4 (upstream_gene_variant)	3
MICU2 (non_coding_transcript_exon_variant)	3
AC096587.2-CWC22 (intergenic_region)	3
CWC22 (missense_variant)	3
AP000787.3 (downstream_gene_variant)	3
HTD2 (5_prime_UTR_variant)	3
AL731702.1 (non_coding_transcript_exon_variant)	3
ARF1 (5_prime_UTR_variant)	3
OR13D3P-NIPSNAP3A (intergenic_region)	3
ULK4 (splice_donor_variant&intron_variant)	3
C1orf35 (downstream_gene_variant)	3
ATP6V0E1P2 (downstream_gene_variant)	3
RPL31P15 (upstream_gene_variant)	3
RFC3P1-STAC (intergenic_region)	3
VPS37B (3_prime_UTR_variant)	3
ITPK1 (downstream_gene_variant)	3
MYO19-GGNBP2 (intergenic_region)	3
PIGW (downstream_gene_variant)	3
TRIM34 (non_coding_transcript_exon_variant)	3
RNF212 (synonymous_variant)	3
ODR4 (upstream_gene_variant)	3
MYO19 (non_coding_transcript_exon_variant)	3
UBA3 (5_prime_UTR_variant)	3
LRRC24 (intron_variant)	3
LRRC24 (upstream_gene_variant)	3
C8orf82 (non_coding_transcript_exon_variant)	3
LINC00167 (non_coding_transcript_exon_variant)	3
TRIM6-TRIM34 (intron_variant)	3
ZNHIT3 (5_prime_UTR_variant)	3
RNF212 (upstream_gene_variant)	3
CCL4 (missense_variant)	3
UNG (non_coding_transcript_exon_variant)	3
TRIM34 (upstream_gene_variant)	3
ACACB (5_prime_UTR_premature_start_codon_gain_variant)	3
CCL3 (non_coding_transcript_exon_variant)	3
RPL8 (upstream_gene_variant)	3
CCL3 (intron_variant)	3
MIR6850 (upstream_gene_variant)	3
CGGBP1 (5_prime_UTR_variant)	3
TPR (splice_acceptor_variant&intron_variant)	3
TRAF3 (splice_region_variant&intron_variant)	3
